matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,heavy_static_16_time,heavy_static_16_cycle,heavy_static_16_perms,heavy_static_16_planes,heavy_static_16_split,heavy_static_2_time,heavy_static_2_cycle,heavy_static_2_perms,heavy_static_2_planes,heavy_static_2_split,heavy_static_4_time,heavy_static_4_cycle,heavy_static_4_perms,heavy_static_4_planes,heavy_static_4_split,heavy_static_8_time,heavy_static_8_cycle,heavy_static_8_perms,heavy_static_8_planes,heavy_static_8_split
501,7712,8264.0,1.0053941999794915,heavy_static,0.3125007000053301,8920.0,1859,3,,0.0213816999457776,11196.0,657,9,,0.0661096000112593,10100.0,922,5,,0.1369067999767139,9824.0,1383,3,
502,7485,8012.0,1.1679679999942891,heavy_static,0.2569887000136077,8652.0,1795,3,,0.0144887000788003,10996.0,645,9,,0.0667821000097319,9880.0,900,5,,0.1282857999904081,9556.0,1349,3,
503,8083,8709.0,1.0772656000044665,heavy_static,0.2631666999077424,9317.0,1825,3,,0.0200246999738737,11699.0,663,9,,0.0755202999571338,10733.0,928,5,,0.1648864999879151,10445.0,1368,3,
504,7509,8078.0,1.4369772999780253,heavy_static,0.3014829000458121,8702.0,1822,3,,0.0221986999968066,11086.0,664,9,,0.0715408000396564,9890.0,928,5,,0.1488535999087616,9510.0,1383,3,
505,7315,7829.0,1.1320453000080306,heavy_static,0.2664121999405324,8533.0,1747,3,,0.0146937000099569,10533.0,638,9,,0.0664842000696808,9785.0,886,5,,0.1247803999576717,9453.0,1325,3,
506,7803,8432.0,1.2371195000014268,heavy_static,0.3036306999856606,9024.0,1760,3,,0.0181201000232249,11506.0,653,9,,0.0770253000082448,10552.0,915,5,,0.1756870999233797,10192.0,1359,3,
507,7401,7951.0,1.144324399996549,heavy_static,0.2950119000161066,8607.0,1751,3,,0.0156800999538972,11143.0,651,9,,0.0685839999932795,9771.0,899,5,,0.1537279000040143,9431.0,1309,3,
508,7765,8314.0,1.039126399991801,heavy_static,0.270717000006698,8938.0,1762,3,,0.0209429999813437,11588.0,660,9,,0.0648994999937713,10358.0,910,5,,0.1508869000244885,10058.0,1369,3,
509,7525,8070.0,1.4795333000074606,heavy_static,0.3020437998929992,8710.0,1811,3,,0.0184840000001713,11168.0,652,9,,0.0681083999807015,9922.0,915,5,,0.1423399000195786,9566.0,1323,3,
510,7659,8240.0,1.030273300013505,heavy_static,0.2786457999609411,8960.0,1833,3,,0.0158306999364867,11138.0,663,9,,0.0629027999239042,10272.0,927,5,,0.1419126000255346,9976.0,1382,3,
511,7622,8185.0,1.3759736999927554,heavy_static,0.3202991000143811,8857.0,1821,3,,0.0205456999829038,11043.0,657,9,,0.0653525000670924,10065.0,940,5,,0.1461740999948233,9761.0,1369,3,
512,7940,8585.0,1.0493276999914087,heavy_static,0.347125899977982,9257.0,1880,3,,0.0164219998987391,11819.0,672,9,,0.0729688999708741,10493.0,944,5,,0.1377691000234335,10097.0,1396,3,
513,7619,8207.0,1.2728056000196375,heavy_static,0.2986162999877706,8863.0,1826,3,,0.0197639999678358,11281.0,662,9,,0.1279034999897703,10259.0,927,5,,0.1590592000866308,9895.0,1387,3,
514,8084,8716.0,1.0931311000022106,heavy_static,0.3146622000494972,9324.0,1847,3,,0.0224469000240787,11762.0,680,9,,0.0680656998883932,10640.0,950,5,,0.161011999938637,10324.0,1438,3,
515,7680,8263.0,1.4301871999923603,heavy_static,0.2568721000570804,8903.0,1777,3,,0.0157574000768363,11427.0,649,9,,0.0573725999565795,10303.0,919,5,,0.1417963999556377,9911.0,1340,3,
516,7743,8321.0,1.129679000005126,heavy_static,0.2989659000886604,8977.0,1842,3,,0.0152894000057131,11441.0,666,9,,0.0605973999481648,10261.0,928,5,,0.1338421999244019,9937.0,1359,3,
517,8232,8922.0,1.2873120000003837,heavy_static,0.261979200062342,9562.0,1893,3,,0.0176155999070033,12490.0,692,9,,0.0652902999427169,11030.0,950,5,,0.1639924999326467,10722.0,1411,3,
518,7798,8418.0,1.3286538000102155,heavy_static,0.2508455000352114,9042.0,1776,3,,0.0190228000283241,11434.0,656,9,,0.0617041999939829,10214.0,893,5,,0.1433194000273943,9978.0,1362,3,
519,7825,8413.0,1.458562100015115,heavy_static,0.3027433999814093,9053.0,1819,3,,0.0186579000437632,11651.0,671,9,,0.0738668000558391,10453.0,940,5,,0.1659817000618204,10141.0,1399,3,
520,7646,8207.0,1.1803837000043131,heavy_static,0.2639813999412581,8831.0,1738,3,,0.0158249998930841,11437.0,652,9,,0.0679550999775528,10231.0,912,5,,0.1482981999870389,9879.0,1336,3,
521,7655,8234.0,1.0249688000185415,heavy_static,0.2718534000450745,8826.0,1814,3,,0.0224135000025853,11160.0,654,9,,0.0652761999517679,10102.0,919,5,,0.1437351000495255,9794.0,1374,3,
522,7749,8348.0,1.194794000010006,heavy_static,0.2723566000349819,9004.0,1842,3,,0.0154315999243408,11518.0,672,9,,0.0572659999597817,10468.0,951,5,,0.1339521999470889,10100.0,1397,3,
523,8021,8683.0,1.0694113000063226,heavy_static,0.2686235000146553,9403.0,1874,3,,0.0192921000998467,11799.0,667,9,,0.0722290000412613,10711.0,946,5,,0.1710895999567583,10483.0,1379,3,
524,7843,8441.0,1.2785227999847848,heavy_static,0.2969591000583023,9305.0,1765,3,,0.021705999970436,11889.0,657,9,,0.0596512999618426,10541.0,889,5,,0.1413590000011026,9913.0,1349,3,
525,7790,8413.0,1.0392438999842852,heavy_static,0.318213100079447,9053.0,1825,3,,0.0190164999803528,11511.0,671,9,,0.0680195000022649,10345.0,924,5,,0.1498833000659942,9989.0,1407,3,
526,7749,8329.0,1.2737754000118002,heavy_static,0.3014353000326082,9001.0,1841,3,,0.0165507999481633,11379.0,665,9,,0.0638795000268146,10465.0,946,5,,0.1286938999546691,10217.0,1375,3,
527,7286,7799.0,0.966518500004895,heavy_static,0.2934364000102505,8439.0,1750,3,,0.0153486999915912,10561.0,646,9,,0.0619959000032395,9771.0,893,5,,0.145913999993354,9367.0,1321,3,
528,7633,8227.0,1.2222807000216562,heavy_static,0.3230280000716448,8867.0,1761,3,,0.0242015999974682,11401.0,643,9,,0.0713921999558806,10375.0,917,5,,0.169739699922502,9979.0,1328,3,
529,7807,8387.0,1.053468400001293,heavy_static,0.3716691998997703,9123.0,1846,3,,0.0208687999984249,11761.0,661,9,,0.0842089999932795,10163.0,904,5,,0.1626442000269889,9859.0,1389,3,
530,7650,8246.0,1.2557307000097353,heavy_static,0.3323558999691158,8854.0,1793,3,,0.0173750999383628,11630.0,657,9,,0.0745256999507546,10078.0,900,5,,0.1397899999283254,9798.0,1345,3,
531,8011,8606.0,1.2328349000017624,heavy_static,0.3314410999882966,9534.0,1858,3,,0.0233842999441549,12094.0,684,9,,0.071421300061047,10842.0,937,5,,0.1340338999871164,10302.0,1386,3,
532,7853,8455.0,1.145527500018943,heavy_static,0.2670174000086263,9047.0,1832,3,,0.0138958999887108,11421.0,657,9,,0.057139900047332,10307.0,925,5,,0.1313938000239431,10079.0,1382,3,
533,7805,8424.0,1.4822611999989022,heavy_static,0.2675759999547153,9064.0,1820,3,,0.0189873999916017,11868.0,668,9,,0.0695052000228315,10240.0,921,5,,0.1326878999825567,9880.0,1354,3,
534,7373,7923.0,0.9826105999818536,heavy_static,0.2837813000660389,8627.0,1867,3,,0.0189035999355837,10991.0,665,9,,0.0626150999451056,9851.0,938,5,,0.1246270999545231,9451.0,1339,3,
535,7156,7645.0,1.1086066999996549,heavy_static,0.2989251000108197,8285.0,1799,3,,0.0176084000850096,10521.0,639,9,,0.0639047999866306,9589.0,889,5,,0.1562615999719128,9245.0,1327,3,
536,8220,8874.0,1.1099242999916896,heavy_static,0.3065270000370219,9530.0,1900,3,,0.0183286999817937,12204.0,677,9,,0.0683166000526398,10778.0,946,5,,0.1567026999546215,10426.0,1381,3,
537,7697,8292.0,1.2638866000052076,heavy_static,0.257124499999918,9220.0,1832,3,,0.0158383999951183,11802.0,666,9,,0.0638319000136107,10472.0,923,5,,0.1397612000582739,9796.0,1380,3,
538,7755,8346.0,1.0197155999776442,heavy_static,0.2720472000073641,8970.0,1769,3,,0.021077400073409,12020.0,665,9,,0.0664643000345677,10075.0,906,5,,0.1526511000702157,9834.0,1352,3,
539,7834,8426.0,1.2110949000052642,heavy_static,0.2747958999825641,9034.0,1845,3,,0.0192541000433266,11406.0,668,9,,0.0660904999822378,10282.0,931,5,,0.1463945000432431,9938.0,1378,3,
540,8012,8652.0,1.3987797999870963,heavy_static,0.2573696000035852,9276.0,1859,3,,0.0169362999731674,11594.0,668,9,,0.072783299954608,10404.0,941,5,,0.1352045000530779,10060.0,1405,3,
541,7926,8547.0,1.4836909000005107,heavy_static,0.3159511999692768,9219.0,1816,3,,0.0218500000191852,11531.0,658,9,,0.066924300044775,10463.0,923,5,,0.1435304000042379,10179.0,1386,3,
542,7250,7718.0,1.5510030000004915,heavy_static,0.2593131000176072,8630.0,1758,3,,0.0149160999571904,10894.0,632,9,,0.0551739000948146,9858.0,881,5,,0.1289257999742403,9254.0,1306,3,
543,7753,8305.0,1.0239692000031937,heavy_static,0.2527461999561637,9185.0,1750,3,,0.0166066999081522,11465.0,652,9,,0.0607441000174731,10349.0,905,5,,0.1453588999575004,9785.0,1359,3,
544,7874,8492.0,1.2313926999922842,heavy_static,0.2511560000712052,9100.0,1813,3,,0.0199075000127777,11476.0,661,9,,0.0569740000646561,10316.0,923,5,,0.1337074999464675,9980.0,1377,3,
545,7422,7957.0,1.235480400006054,heavy_static,0.2703828999074176,8597.0,1792,3,,0.0186525000026449,10923.0,661,9,,0.0646489000646397,10113.0,928,5,,0.1535164000233635,9717.0,1401,3,
546,7412,7983.0,1.1446818000113126,heavy_static,0.2532318000448867,8575.0,1753,3,,0.0152597998967394,10947.0,649,9,,0.0583455999149009,9899.0,904,5,,0.1384051999775692,9551.0,1340,3,
547,7590,8115.0,1.0496366000152193,heavy_static,0.2955241000745445,8739.0,1798,3,,0.0173437000485137,11267.0,653,9,,0.0598232999909669,10003.0,900,5,,0.1624471999239176,9707.0,1347,3,
548,7388,7897.0,1.1504921000159811,heavy_static,0.2788382000289857,8729.0,1698,3,,0.0770630999468267,11137.0,647,9,,0.0572504000738263,10201.0,881,5,,0.1272193000186234,9617.0,1336,3,
549,7751,8362.0,1.020738599996548,heavy_static,0.2938823000295087,9306.0,1814,3,,0.0175217000069096,11890.0,664,9,,0.061658399994485,10498.0,931,5,,0.1359784000087529,9850.0,1364,3,
550,8021,8633.0,1.6238485999929253,heavy_static,0.2869040999794379,9305.0,1821,3,,0.0179473999887704,11851.0,671,9,,0.0705866999924182,10833.0,936,5,,0.1528630999382585,10497.0,1365,3,
551,7180,7680.0,1.132577099982882,heavy_static,0.2888690999243408,8320.0,1779,3,,0.0221195999765768,10498.0,630,9,,0.0620042999507859,9456.0,888,5,,0.1300989999435842,9136.0,1289,3,
552,7867,8490.0,1.221944999997504,heavy_static,0.2808040999807417,9098.0,1857,3,,0.0205987999215722,11970.0,679,9,,0.0658420999534428,10614.0,933,5,,0.1483899999875575,10290.0,1366,3,
553,7821,8396.0,1.1377882000233512,heavy_static,0.3394636999582872,9036.0,1828,3,,0.0172443999908864,11306.0,667,9,,0.0708626999985426,10148.0,917,5,,0.1523892999393865,9812.0,1367,3,
554,7468,8011.0,1.2574882000044454,heavy_static,0.29587170004379,8635.0,1779,3,,0.0201668000081554,11443.0,662,9,,0.0652702000224962,9835.0,898,5,,0.1299649000866338,9483.0,1338,3,
555,7680,8253.0,1.0287205000058748,heavy_static,0.2676178000401705,8893.0,1834,3,,0.0206892000278458,11073.0,655,9,,0.0659087999956682,9961.0,919,5,,0.1516946000047028,9629.0,1381,3,
556,7821,8421.0,1.334302100003697,heavy_static,0.2871451999526471,9029.0,1796,3,,0.0174468000186607,11617.0,653,9,,0.0671779999975115,10429.0,918,5,,0.1389688999624923,10069.0,1352,3,
557,7356,7865.0,1.263826299982611,heavy_static,0.270878899958916,8457.0,1733,3,,0.0167010000441223,11061.0,647,9,,0.0564967999234795,9733.0,904,5,,0.1356919000390917,9433.0,1349,3,
558,7703,8292.0,1.4838496999873314,heavy_static,0.2990060000447556,8916.0,1799,3,,0.0214426999446004,11638.0,664,9,,0.0621687000384554,10292.0,921,5,,0.1432510999729856,9860.0,1360,3,
559,7834,8406.0,1.3196923999930732,heavy_static,0.2692582999588921,9110.0,1777,3,,0.0166177999926731,11496.0,659,9,,0.0591362999984994,10398.0,931,5,,0.1379092000424862,10150.0,1405,3,
560,8076,8743.0,1.1783747999870684,heavy_static,0.2871762999566272,9703.0,1913,3,,0.0187035999260842,12339.0,695,9,,0.0782444999786093,11103.0,980,5,,0.1522087000776082,10519.0,1445,3,
561,7636,8227.0,1.399371899984544,heavy_static,0.2751814000075683,9155.0,1834,3,,0.0218668000306934,11629.0,661,9,,0.0687874000286683,10647.0,931,5,,0.1607453000033274,9979.0,1366,3,
562,7584,8126.0,1.289012900000671,heavy_static,0.297940699965693,8750.0,1780,3,,0.01926850003656,11232.0,668,9,,0.0661469999467954,10110.0,932,5,,0.1555980000412091,9766.0,1369,3,
563,7485,8038.0,1.382697900000494,heavy_static,0.328792699961923,8646.0,1787,3,,0.016260499949567,11250.0,661,9,,0.0684362999163568,9966.0,916,5,,0.1438602999551221,9590.0,1383,3,
564,7752,8328.0,1.361923199990997,heavy_static,0.294002000009641,8952.0,1817,3,,0.0243941999506205,11252.0,665,9,,0.0715819000033661,10144.0,919,5,,0.152888200012967,9840.0,1390,3,
565,7337,7817.0,1.277847000019392,heavy_static,0.2630617999238893,8473.0,1779,3,,0.014484400046058,10527.0,640,9,,0.0570039999438449,9581.0,884,5,,0.1345316999359056,9265.0,1324,3,
566,7484,8060.0,1.0526793000171892,heavy_static,0.3060635000001639,8732.0,1774,3,,0.0182877000188455,10950.0,653,9,,0.0665272999322041,9944.0,917,5,,0.1612626001005992,9556.0,1340,3,
567,7374,7921.0,1.2078360000159591,heavy_static,0.2778783000539988,8561.0,1770,3,,0.0164500999962911,10919.0,652,9,,0.066959899966605,9917.0,911,5,,0.1434610999422148,9577.0,1358,3,
568,7768,8368.0,1.1613159000116866,heavy_static,0.2789887000108138,9024.0,1833,3,,0.0217484999448061,11550.0,668,9,,0.0692744000116363,10448.0,928,5,,0.1373506999807432,10072.0,1371,3,
569,7272,7750.0,1.3962143999815453,heavy_static,0.2604694999754429,8374.0,1737,3,,0.0167937000514939,10822.0,647,9,,0.0619384000310674,9506.0,906,5,,0.1464007999747991,9142.0,1317,3,
570,7593,8153.0,1.021078399993712,heavy_static,0.3124995999969542,8793.0,1817,3,,0.0186472999630495,11239.0,656,9,,0.0693468999816104,10053.0,902,5,,0.1418355000205338,9705.0,1350,3,
571,7389,7868.0,1.6056312999862712,heavy_static,0.3206808000104502,8860.0,1827,3,,0.0213560999836772,11102.0,655,9,,0.0664647000376135,9992.0,915,5,,0.1498179000336676,9348.0,1336,3,
572,7882,8538.0,1.434154100017622,heavy_static,0.2949074999196455,9146.0,1839,3,,0.0168217999162152,11956.0,678,9,,0.0647654000204056,10694.0,939,5,,0.1357470999937504,10346.0,1408,3,
573,7711,8250.0,1.0775155999872368,heavy_static,0.2926407000049948,8939.0,1811,3,,0.0158091000048443,11452.0,652,9,,0.0699588999850675,10122.0,906,5,,0.1382108000107109,9818.0,1339,3,
574,7784,8362.0,1.4946118000079878,heavy_static,0.2621532001066953,8970.0,1777,3,,0.0205567999510094,11688.0,658,9,,0.0673503000289201,10330.0,905,5,,0.1364245000295341,10026.0,1357,3,
575,8120,8763.0,1.1873322000028566,heavy_static,0.2824879999971017,9675.0,1852,3,,0.0167066999711096,12117.0,677,9,,0.0593541999114677,10931.0,945,5,,0.1395040999632328,10227.0,1373,3,
576,7709,8242.0,1.268893600004958,heavy_static,0.271854400052689,8882.0,1818,3,,0.0174337000353261,11264.0,656,9,,0.0716068999608978,10010.0,922,5,,0.2052376999054104,9634.0,1353,3,
577,7521,8061.0,1.0315804000128992,heavy_static,0.3382579999743029,8702.0,1805,3,,0.0173783999634906,11059.0,646,9,,0.073036800022237,10041.0,924,5,,0.1437087999656796,9725.0,1374,3,
578,7556,8103.0,1.301125800004229,heavy_static,0.2763086999766528,8727.0,1810,3,,0.0220700000645592,10945.0,644,9,,0.0617646999889984,9951.0,907,5,,0.1376023000339046,9639.0,1344,3,
579,7598,8189.0,1.1711300000024494,heavy_static,0.274477900005877,8829.0,1775,3,,0.0168730999575927,11255.0,657,9,,0.065989900031127,10213.0,917,5,,0.1559001000132411,9813.0,1365,3,
580,8336,9060.0,1.2668176000006497,heavy_static,0.2787319000344723,10004.0,1893,3,,0.0189032000489532,12382.0,682,9,,0.0667807999998331,11396.0,953,5,,0.1491116000106558,10932.0,1427,3,
581,7568,8116.0,1.0175504999933764,heavy_static,0.2724616999039426,8692.0,1720,3,,0.0232761000515893,11082.0,643,9,,0.0668463000329211,10016.0,889,5,,0.1570559000829234,9668.0,1348,3,
582,7666,8171.0,1.2115243999869565,heavy_static,0.3043589999433607,8811.0,1840,3,,0.0177217000164091,11517.0,673,9,,0.0644299000268802,10271.0,949,5,,0.1455143000930547,9931.0,1393,3,
583,7551,8102.0,1.2319321999966633,heavy_static,0.2527747999411076,8726.0,1751,3,,0.0178094999864697,11108.0,645,9,,0.0636940000113099,9954.0,900,5,,0.1456730000209063,9622.0,1349,3,
584,7536,8091.0,1.0355228999978865,heavy_static,0.2763400999829173,8811.0,1785,3,,0.021721199969761,11153.0,649,9,,0.0577833999413996,9859.0,900,5,,0.1367473000427708,9555.0,1335,3,
585,7925,8562.0,1.280788799980655,heavy_static,0.2733318000100553,9218.0,1818,3,,0.0160005000652745,11780.0,656,9,,0.0630354000022634,10646.0,917,5,,0.1454590999055653,10402.0,1360,3,
586,7430,7945.0,0.9622672999976204,heavy_static,0.2560364999808371,8569.0,1781,3,,0.0187530999537557,10993.0,656,9,,0.0648529999889433,10349.0,910,5,,0.1526926000369712,10001.0,1353,3,
587,7388,7905.0,1.1086864999961108,heavy_static,0.2828888000221923,8593.0,1799,3,,0.0180921000428497,11301.0,659,9,,0.0669942999957129,9969.0,918,5,,0.1648445000173524,9561.0,1338,3,
588,7551,8095.0,1.4358466000121552,heavy_static,0.2630071999737993,8719.0,1758,3,,0.0207163000013679,11233.0,646,9,,0.0700243000173941,9835.0,897,5,,0.1396560999564826,9551.0,1352,3,
589,7659,8213.0,1.2710907000000589,heavy_static,0.2977989000501111,9093.0,1835,3,,0.0190571999410167,11931.0,678,9,,0.06563530000858,10665.0,958,5,,0.1400162000209093,10101.0,1382,3,
590,7535,8069.0,1.2614114999887531,heavy_static,0.3016497000353411,8949.0,1779,3,,0.0158535999944433,11407.0,644,9,,0.0657286000205203,10305.0,911,5,,0.1360826999880373,9701.0,1349,3,
591,7828,8477.0,1.2058599000156391,heavy_static,0.2692591000813991,9149.0,1805,3,,0.0215262999990955,11387.0,668,9,,0.0602286000503227,10325.0,921,5,,0.1322451999876648,9933.0,1379,3,
592,7687,8265.0,1.054600900009973,heavy_static,0.2779483000049367,8921.0,1818,3,,0.0141004000324755,11387.0,659,9,,0.0584490000037476,10169.0,918,5,,0.1406267000129446,9937.0,1365,3,
593,7481,8054.0,1.2216964999970514,heavy_static,0.2993331999750808,8726.0,1774,3,,0.0162816999945789,11402.0,638,9,,0.0636418999638408,9854.0,890,5,,0.1299997000023722,9606.0,1332,3,
594,7403,7930.0,1.1907946999999697,heavy_static,0.2985121998935938,8602.0,1772,3,,0.017376699950546,11090.0,665,9,,0.0658859000541269,9982.0,915,5,,0.1396152999950572,9634.0,1370,3,
595,8165,8866.0,1.4528539000020828,heavy_static,0.292767999926582,9506.0,1854,3,,0.0226243000943213,12394.0,685,9,,0.0671208000276237,11142.0,949,5,,0.1460382000077515,10810.0,1442,3,
596,7563,8146.0,1.2900341000058688,heavy_static,0.255013299989514,8754.0,1771,3,,0.0136214999947696,11006.0,639,9,,0.0555234999628737,9966.0,888,5,,0.1291003000224009,9650.0,1323,3,
597,7327,7853.0,1.270020600000862,heavy_static,0.2636335000861436,8525.0,1786,3,,0.01607759995386,10975.0,655,9,,0.061067400034517,9797.0,920,5,,0.1316247000358998,9445.0,1337,3,
598,7283,7788.0,1.2148872000107076,heavy_static,0.3104242999106645,8460.0,1783,3,,0.0216371000278741,10646.0,638,9,,0.0684136000927537,9492.0,897,5,,0.1600757999112829,9196.0,1332,3,
599,7691,8250.0,1.2822543999936895,heavy_static,0.3099407999543473,8858.0,1767,3,,0.0162698000203818,11576.0,646,9,,0.0664171000244095,10031.0,903,5,,0.1372065999312326,9714.0,1361,3,
600,7531,8078.0,1.209758499986492,heavy_static,0.3240187999326736,8750.0,1762,3,,0.0173907000571489,11020.0,647,9,,0.0656924999784678,10030.0,904,5,,0.1663973000831902,9678.0,1354,3,
601,7214,7755.0,1.190699400001904,heavy_static,0.2692098000552505,8411.0,1760,3,,0.0198042000411078,10773.0,638,9,,0.061922000022605,9771.0,896,5,,0.1292497999966144,9419.0,1357,3,
602,7809,8384.0,1.216862300003413,heavy_static,0.2874325000448152,9008.0,1800,3,,0.0154705999884754,11448.0,661,9,,0.0597578000742942,10388.0,922,5,,0.1332942000590264,9984.0,1367,3,
603,7848,8462.0,1.0801826000097208,heavy_static,0.3065605999436229,9102.0,1860,3,,0.0694090999895706,11722.0,683,9,,0.0663706999039277,10486.0,949,5,,0.1499131000600755,10134.0,1392,3,
604,7636,8185.0,1.3810638000140898,heavy_static,0.3511203000089153,8889.0,1815,3,,0.0174190000398084,11199.0,646,9,,0.0758594999788329,10061.0,908,5,,0.130754700046964,9681.0,1339,3,
605,8134,8792.0,1.3776212999946438,heavy_static,0.2573601000476628,9448.0,1830,3,,0.0204870000015944,12076.0,666,9,,0.0664979999419301,11008.0,927,5,,0.1517121999058872,10736.0,1364,3,
606,7859,8442.0,1.250466299999971,heavy_static,0.2770890999818221,9082.0,1811,3,,0.0215441999025642,11684.0,655,9,,0.075883699930273,10626.0,936,5,,0.1802179000806063,10250.0,1391,3,
607,7854,8463.0,1.320161299983738,heavy_static,0.3005251000868156,9119.0,1861,3,,0.0189359000651165,11435.0,666,9,,0.0647291999775916,10507.0,952,5,,0.1584615000756457,10183.0,1402,3,
608,7994,8603.0,1.2829043999954592,heavy_static,0.3041466000722721,8971.0,1817,2,,0.0203508000122383,11411.0,655,8,,0.0669951000018045,10463.0,919,4,,0.1366966000059619,10443.0,1384,3,
609,7390,7908.0,1.2494284999847878,heavy_static,0.2815878000110388,8884.0,1797,3,,0.0164152999641373,11054.0,650,9,,0.0630811000009998,9984.0,900,5,,0.1409648000262677,9356.0,1332,3,
610,7744,8292.0,1.2339027000125498,heavy_static,0.2965408999007195,8948.0,1790,3,,0.0208116000285372,11274.0,658,9,,0.0813972000032663,10564.0,940,5,,0.1897725000744685,10196.0,1373,3,
611,7554,8113.0,1.084840899973642,heavy_static,0.3390745999058708,8801.0,1864,3,,0.022741200053133,11347.0,677,9,,0.0704798999940976,10185.0,939,5,,0.1529684000415727,9833.0,1409,3,
612,7575,8144.0,1.28173039999092,heavy_static,0.3006932999705896,8720.0,1793,3,,0.0169805999612435,10916.0,655,9,,0.0647250999463722,10072.0,920,5,,0.1574547999771312,9704.0,1363,3,
613,7211,7676.0,1.279135699995095,heavy_static,0.2625532000092789,8284.0,1736,3,,0.0154404999921098,10590.0,640,9,,0.0586876000743359,9632.0,889,5,,0.1276110000908374,9316.0,1328,3,
614,7723,8276.0,1.0595174999907613,heavy_static,0.2565085999667644,8932.0,1769,3,,0.0159782998962327,11584.0,665,9,,0.0564525999361649,9984.0,903,5,,0.1301099000265821,9700.0,1356,3,
615,8102,8735.0,1.3106334999902174,heavy_static,0.2639885999960825,9343.0,1812,3,,0.0221124999225139,11879.0,663,9,,0.0692443000152707,10431.0,923,5,,0.1588969998992979,10071.0,1386,3,
616,7966,8606.0,1.2716017999919131,heavy_static,0.3313649999909103,9518.0,1857,3,,0.0163757000118494,12004.0,671,9,,0.0718815999571234,10754.0,937,5,,0.1362272000405937,10182.0,1392,3,
617,7500,8014.0,1.2472023000009358,heavy_static,0.2846916000125929,8686.0,1784,3,,0.0170081999385729,11042.0,651,9,,0.0658427999587729,9818.0,913,5,,0.1527924999827519,9438.0,1333,3,
618,7879,8503.0,1.075488900009077,heavy_static,0.2692567999474704,9127.0,1807,3,,0.0218783000018447,11713.0,658,9,,0.0583208000753074,10607.0,940,5,,0.140365400002338,10215.0,1363,3,
619,7744,8358.0,1.428606800007401,heavy_static,0.2813728000037372,8982.0,1815,3,,0.0179874999448657,11400.0,656,9,,0.0697709999512881,10306.0,922,5,,0.1506972000934183,9950.0,1337,3,
620,7649,8237.0,1.2857629999925848,heavy_static,0.2858893999364227,8861.0,1779,3,,0.0182417000178247,11093.0,641,9,,0.0787400999106466,10097.0,900,5,,0.1388971999986097,9773.0,1326,3,
621,7521,8065.0,1.1958539000188466,heavy_static,0.2645716000115499,8689.0,1804,3,,0.021479699993506,10969.0,649,9,,0.0606040999991819,10017.0,913,5,,0.1451267999364063,9657.0,1355,3,
622,7907,8533.0,1.079899700009264,heavy_static,0.3129369000671431,9141.0,1800,3,,0.0189953999361023,11729.0,653,9,,0.0678177000954747,10249.0,908,5,,0.1509385999524966,9893.0,1353,3,
623,8012,8635.0,1.6185615999856964,heavy_static,0.3432555999606848,9547.0,1836,3,,0.0198007000144571,12239.0,677,9,,0.0719969000201672,10767.0,927,5,,0.1627275999635458,10243.0,1377,3,
624,7918,8532.0,1.3698610000137703,heavy_static,0.2740473999874666,9156.0,1814,3,,0.0181592999724671,11582.0,655,9,,0.0628913999535143,10360.0,906,5,,0.148021399974823,10004.0,1338,3,
625,7315,7807.0,1.191516299993964,heavy_static,0.3429689999902621,8511.0,1789,3,,0.0210367999970912,10761.0,656,9,,0.0727906000101938,9975.0,926,5,,0.136949700070545,9639.0,1367,3,
626,7930,8519.0,1.2627823000075296,heavy_static,0.2786829000106081,9127.0,1814,3,,0.0139450000133365,11519.0,653,9,,0.0574921000516042,10503.0,903,5,,0.1398064000532031,10119.0,1359,3,
627,7584,8135.0,1.2392430999898352,heavy_static,0.2786864000372588,8743.0,1764,3,,0.0165339999366551,11157.0,647,9,,0.0652228000108152,9987.0,904,5,,0.1582624999573454,9663.0,1332,3,
628,7676,8258.0,1.272789400012698,heavy_static,0.2571412000106647,8866.0,1785,3,,0.0188710999209433,11074.0,643,9,,0.0582739999517798,10350.0,909,5,,0.1303620000835508,10042.0,1363,3,
629,7891,8521.0,1.3024597999756224,heavy_static,0.3021403000457212,9369.0,1848,3,,0.0174121999880298,11623.0,673,9,,0.0793166999937966,10637.0,932,5,,0.1439945000456646,10073.0,1361,3,
630,7451,7986.0,1.2506885000038892,heavy_static,0.2663374999538064,8594.0,1728,3,,0.0177486999891698,11254.0,651,9,,0.0619400999275967,10098.0,918,5,,0.1467723000096157,9762.0,1348,3,
631,7698,8252.0,1.3074148999876345,heavy_static,0.26517759996932,8876.0,1783,3,,0.0206864000065252,11112.0,637,9,,0.0648380999919027,10316.0,896,5,,0.1598056000657379,10004.0,1320,3,
632,7429,7941.0,1.1870210000197403,heavy_static,0.2839811000740155,8581.0,1802,3,,0.0201295999577268,11011.0,649,9,,0.0564675999339669,9809.0,899,5,,0.1349864000221714,9549.0,1346,3,
633,7781,8405.0,1.0574723999889102,heavy_static,0.312788899987936,9093.0,1834,3,,0.0151660999981686,11523.0,658,9,,0.0668027000501751,10433.0,938,5,,0.1400840999558568,10109.0,1384,3,
634,7300,7817.0,1.2614715000090655,heavy_static,0.273020299966447,8489.0,1789,3,,0.0145664999727159,10721.0,644,9,,0.0597333000041544,9677.0,909,5,,0.1499269000487402,9393.0,1340,3,
