matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,euler_heuristic_depth1_time,euler_heuristic_depth1_cycle,euler_heuristic_depth1_perms,euler_heuristic_depth1_planes,euler_heuristic_depth1_split,euler_heuristic_depth2_time,euler_heuristic_depth2_cycle,euler_heuristic_depth2_perms,euler_heuristic_depth2_planes,euler_heuristic_depth2_split,euler_heuristic_depth3_time,euler_heuristic_depth3_cycle,euler_heuristic_depth3_perms,euler_heuristic_depth3_planes,euler_heuristic_depth3_split
55,7334,7856.0,1.097846999997273,heavy_static,0.5597849999321625,7856.0,7283,2,0.02195569989271462,0.23234390001744032,7856.0,7146,4,0.02899050002451986,0.14020230004098266,7856.0,7226,8,0.04171490005683154
56,7881,8506.0,1.2928833999903873,heavy_static,0.5424925000406802,8506.0,7818,2,0.01664719998370856,0.3692942000925541,8506.0,7727,4,0.035145899979397655,0.1235164999961853,8506.0,7715,8,0.057030900032259524
57,7428,7959.0,1.1580815999768674,heavy_static,0.5254832000937313,7959.0,7382,2,0.017705699894577265,0.23887890006881207,7959.0,7236,4,0.03306759998667985,0.15064760006498545,7959.0,7299,8,0.051845100009813905
58,7440,7987.0,1.2074112000409514,heavy_static,0.49607240001205355,7987.0,7351,2,0.01807440002448857,0.23220209998544306,7987.0,7212,4,0.03291409998200834,0.11744270008057356,7987.0,7261,8,0.04607469995971769
59,7444,8007.0,1.151334899943322,heavy_static,0.49861929996404797,8007.0,7361,2,0.01785319996997714,0.2334751000162214,8007.0,7289,4,0.03377199999522418,0.11885319999419153,8007.0,7319,8,0.04444800002966076
60,7299,7781.0,1.1021930000279099,heavy_static,0.5236966999946162,7781.0,7181,2,0.017797500011511147,0.22994590003509074,7781.0,7130,4,0.03312569996342063,0.11601360002532601,7781.0,7135,8,0.04462479997891933
61,8157,8818.0,1.2710999000119045,heavy_static,0.5385781000368297,8818.0,8065,2,0.01717929996084422,0.35233689995948225,8818.0,7973,4,0.03460300003644079,0.12922849995084107,8818.0,7979,8,0.05906539992429316
62,7330,7838.0,1.1821666000178084,heavy_static,0.4903673999942839,7838.0,7244,2,0.02191890007816255,0.2339717000722885,7838.0,7141,4,0.033277599955908954,0.11591759999282658,7838.0,7189,8,0.04460840008687228
63,7799,8401.0,1.1081802999833599,heavy_static,0.5191339000593871,8401.0,7762,2,0.01834529999177903,0.26813279988709837,8401.0,7616,4,0.03438039997126907,0.16700200003106147,8401.0,7676,8,0.057136100018396974
64,7863,8436.0,1.2618478999938816,heavy_static,0.5182911000447348,8436.0,7725,2,0.016777500044554472,0.24555670004338026,8436.0,7592,4,0.03208229993470013,0.12768859998323023,8436.0,7670,8,0.04776740004308522
65,7336,7823.0,1.1540531000355259,heavy_static,0.4890061999903992,7823.0,7212,2,0.01760150003246963,0.23987859999760985,7823.0,7158,4,0.0329937000060454,0.11618629994336516,7823.0,7175,8,0.04477669997140765
66,7428,7958.0,1.1919726999476552,heavy_static,0.5132831999799237,7958.0,7364,2,0.01631829992402345,0.2407223000191152,7958.0,7279,4,0.03638200007844716,0.11850909993518144,7958.0,7256,8,0.04779189999680966
67,7442,7956.0,1.1803525000577793,heavy_static,0.49446449999231845,7956.0,7362,2,0.016298100003041327,0.23556080006528646,7956.0,7239,4,0.030211000004783273,0.17889560002367944,7956.0,7272,8,0.046272799954749644
68,7388,7901.0,1.168115499895066,heavy_static,0.4990991000086069,7901.0,7305,2,0.01805340009741485,0.23470190004445612,7901.0,7235,4,0.03181720001157373,0.13159460003953427,7901.0,7232,8,0.04882010002620518
69,7340,7851.0,1.1441440000198781,heavy_static,0.48782260005827993,7851.0,7279,2,0.017806699965149164,0.2344071000115946,7851.0,7197,4,0.03324130002874881,0.11784269998315722,7851.0,7169,8,0.046115600038319826
70,7187,7667.0,1.1389114999910817,heavy_static,0.49004910001531243,7667.0,7081,2,0.017889200011268258,0.23146619996987283,7667.0,7039,4,0.032794800004921854,0.11685429990757257,7667.0,7081,8,0.047592599992640316
71,7549,8073.0,1.1962151000043377,heavy_static,0.5267635000636801,8073.0,7443,2,0.018200700054876506,0.23972630000207573,8073.0,7356,4,0.03377629991155118,0.12234559992793947,8073.0,7347,8,0.04471669998019934
72,7542,8119.0,1.1653855999466032,heavy_static,0.5116618999745697,8119.0,7501,2,0.018358899978920817,0.2404452000046149,8119.0,7362,4,0.03359819995239377,0.12013420008588582,8119.0,7420,8,0.04536660003941506
73,7324,7807.0,1.155034700059332,heavy_static,0.48998710000887513,7807.0,7236,2,0.017822799971327186,0.2338241001125425,7807.0,7138,4,0.033821400022134185,0.15156789997126907,7807.0,7179,8,0.044734600000083447
74,7477,8010.0,1.2737399999750778,heavy_static,0.5017253000987694,8010.0,7412,2,0.015814100042916834,0.23792210000101477,8010.0,7327,4,0.03259529999922961,0.13984519999939948,8010.0,7312,8,0.04546910000499338
