matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,wfa_16_time,wfa_16_cycle,wfa_16_perms,wfa_16_planes,wfa_16_split,wfa_2_time,wfa_2_cycle,wfa_2_perms,wfa_2_planes,wfa_2_split,wfa_4_time,wfa_4_cycle,wfa_4_perms,wfa_4_planes,wfa_4_split,wfa_8_time,wfa_8_cycle,wfa_8_perms,wfa_8_planes,wfa_8_split
447,10285,11690.0,1.7317492000001948,wfa,0.307845399947837,11894.0,2296,3,,0.0261915000155568,12953.0,808,9,,0.0733845999930054,12403.0,1131,5,,0.1502438000170514,12037.0,1665,3,
448,11231,12697.0,1.565138100006152,wfa,0.3192056999541819,13002.0,2456,3,,0.0761791999684646,14682.0,853,9,,0.0697662000311538,13570.0,1203,5,,0.160702500026673,13265.0,1793,3,
449,11138,12772.0,1.9149472000135572,wfa,0.3236435999860987,13077.0,2463,3,,0.0303921999875456,14279.0,834,9,,0.0699194999178871,13282.0,1169,5,,0.1601222000317648,13014.0,1748,3,
450,10374,11779.0,1.7567799000244122,wfa,0.3076167999533936,12214.0,2338,3,,0.0263148000231012,13322.0,797,9,,0.0746609000489115,12713.0,1146,5,,0.1533203000435605,12441.0,1669,3,
451,10867,12447.0,1.49436899999273,wfa,0.3078225000062957,12785.0,2388,3,,0.0252890998963266,13640.0,812,9,,0.0707058999687433,13034.0,1168,5,,0.1584050999954342,12735.0,1750,3,
452,10425,11689.0,1.6691833999939265,wfa,0.3068526999559253,12015.0,2343,3,,0.0285146000096574,13142.0,804,9,,0.0678558000363409,12529.0,1141,5,,0.1547126000514254,12394.0,1692,3,
453,9992,11299.0,1.6180991000146605,wfa,0.3064396999543533,11588.0,2300,3,,0.0235368000576272,12717.0,780,9,,0.0676508999895304,12168.0,1113,5,,0.1468721999553963,11931.0,1669,3,
454,10472,12249.0,1.4377639000013005,wfa,0.3133242999901995,12572.0,2374,3,,0.0281282999785617,13423.0,815,9,,0.0697100000688806,12683.0,1161,5,,0.1513273000018671,12481.0,1747,3,
455,10921,12528.0,1.807249699981185,wfa,0.3047584999585524,13255.0,2387,3,,0.025512299966067,14066.0,812,9,,0.0680088999215513,13610.0,1154,5,,0.1566891999682411,12987.0,1707,3,
456,10704,12190.0,1.992938899988076,wfa,0.3026673999847844,12547.0,2315,3,,0.0257898999843746,13857.0,814,9,,0.0704683000221848,13029.0,1160,5,,0.1569574999157339,12724.0,1725,3,
457,10616,11765.0,1.7003627000085544,wfa,0.3064034000271931,12080.0,2327,3,,0.0273179000942036,13373.0,797,9,,0.0675625000149011,12529.0,1124,5,,0.1511289000045508,12373.0,1669,3,
458,10430,11736.0,1.4168178999971133,wfa,0.3014606001088395,12043.0,2306,3,,0.0244345000246539,13071.0,783,9,,0.0663939000805839,12378.0,1110,5,,0.1503089000470936,12145.0,1693,3,
459,10796,12250.0,1.7369107000122312,wfa,0.319793300004676,12669.0,2450,3,,0.0255756999831646,13784.0,819,9,,0.0705166000407189,13054.0,1170,5,,0.1565410000039264,12839.0,1735,3,
460,10510,11968.0,1.8833676000067496,wfa,0.3162329000188038,12319.0,2406,3,,0.0317478000652045,13598.0,824,9,,0.0687601999379694,12679.0,1167,5,,0.154008200042881,12391.0,1736,3,
461,10550,12386.0,1.450274000002537,wfa,0.3019215000094846,12573.0,2314,3,,0.0240916999755427,13594.0,811,9,,0.0673865999560803,12630.0,1141,5,,0.1510110000381246,12405.0,1708,3,
462,10026,11509.0,1.6093414000060875,wfa,0.2912901999661699,11873.0,2216,3,,0.0276208999566733,12889.0,783,9,,0.0673112000804394,12139.0,1108,5,,0.1479921999853104,11951.0,1648,3,
463,10555,11741.0,1.700985600007698,wfa,0.299824699992314,12198.0,2296,3,,0.02518290001899,13684.0,800,9,,0.0683019000571221,13022.0,1131,5,,0.1529493000125512,12684.0,1686,3,
464,10715,12079.0,1.4652149000030477,wfa,0.3139447999419644,12427.0,2373,3,,0.0256633999524638,13637.0,810,9,,0.0752369000110775,13015.0,1158,5,,0.1571597000584006,12809.0,1757,3,
465,10599,12276.0,1.7096753000223543,wfa,0.3137219999916851,12729.0,2375,3,,0.027671999996528,13841.0,824,9,,0.0704459000844508,12811.0,1169,5,,0.1538471999811008,12470.0,1717,3,
466,10556,12077.0,1.7035722000000533,wfa,0.3194885000120848,12393.0,2410,3,,0.024501800071448,13296.0,833,9,,0.0709464000537991,12852.0,1183,5,,0.1557020000182092,12449.0,1763,3,
467,10474,12098.0,1.6837046000000555,wfa,0.2972211999585852,12395.0,2285,3,,0.0241740000201389,13127.0,792,9,,0.0716126000043004,12574.0,1120,5,,0.1548901000060141,12385.0,1709,3,
468,10830,12448.0,1.47247779997997,wfa,0.3200139000546187,12630.0,2372,3,,0.0298778999131172,13772.0,804,9,,0.0696117000188678,13102.0,1145,5,,0.1550865999888628,12823.0,1717,3,
469,11250,12928.0,1.9805549000157043,wfa,0.3043836000142619,13243.0,2369,3,,0.0268262999597936,14640.0,834,9,,0.0716966999461874,13761.0,1175,5,,0.1636871000519022,13304.0,1758,3,
470,10688,12549.0,1.907401000004029,wfa,0.3129926999099552,12853.0,2406,3,,0.0300530000822618,13732.0,820,9,,0.0708854000549763,13174.0,1174,5,,0.158997599966824,12686.0,1714,3,
471,10457,11710.0,1.4485813000064809,wfa,0.2964806000236422,12071.0,2286,3,,0.024206299916841,13388.0,786,9,,0.0687562999082729,12551.0,1118,5,,0.1482570000225678,12243.0,1663,3,
472,10472,11796.0,1.710729500016896,wfa,0.3167364000109955,12094.0,2400,3,,0.0249436000594869,13414.0,811,9,,0.069694900070317,12584.0,1165,5,,0.1549607999622821,12295.0,1745,3,
473,10488,11747.0,1.6891095000028145,wfa,0.2996065999614075,12215.0,2271,3,,0.0301522000227123,13639.0,791,9,,0.0667014000937342,13091.0,1124,5,,0.1501033999957144,12391.0,1662,3,
474,10514,11932.0,1.433131500001764,wfa,0.3026510999770835,12255.0,2333,3,,0.0249815999995917,13606.0,793,9,,0.067765099927783,13069.0,1141,5,,0.1549185999901965,12767.0,1669,3,
475,10391,11885.0,1.681129000004148,wfa,0.3139428999274969,12052.0,2366,3,,0.0241070999763906,13460.0,793,9,,0.0682440999662503,12132.0,1130,5,,0.1531868999591097,11979.0,1669,3,
476,10975,12610.0,1.782444600015879,wfa,0.3202321000862866,12950.0,2444,3,,0.0285450998926535,14099.0,825,9,,0.0704074999084696,13275.0,1178,5,,0.1603408999508246,13061.0,1754,3,
477,10592,12174.0,1.854910200025188,wfa,0.3144531999714672,12426.0,2388,3,,0.0246713999658823,13235.0,812,9,,0.1212995999958366,12669.0,1160,5,,0.152060899999924,12444.0,1705,3,
478,10133,11278.0,1.5783990999916568,wfa,0.3126821999903768,11681.0,2322,3,,0.0270089000696316,13038.0,798,9,,0.0690160000231117,12248.0,1137,5,,0.1504073999822139,11893.0,1656,3,
479,9883,11011.0,1.6366161000041757,wfa,0.3000330000650137,11364.0,2241,3,,0.024236699915491,12573.0,775,9,,0.0655696000903844,11827.0,1083,5,,0.1470430999761447,11488.0,1643,3,
480,10528,11959.0,1.6939168999961112,wfa,0.3019890000578016,12483.0,2321,3,,0.0250327000394463,13681.0,810,9,,0.0712186000309884,12896.0,1152,5,,0.1542595999781042,12535.0,1704,3,
481,10610,12013.0,1.447861799999373,wfa,0.3067661999957636,12261.0,2339,3,,0.0268540999386459,13496.0,802,9,,0.068967800005339,12620.0,1143,5,,0.1579433999722823,12585.0,1717,3,
482,10851,12382.0,1.7672736000095028,wfa,0.3077509000431746,12760.0,2370,3,,0.0257926000049337,13713.0,804,9,,0.0695220000343397,13319.0,1166,5,,0.1582649999763816,12909.0,1720,3,
483,11069,12292.0,1.8660966000170447,wfa,0.2988201000262052,12872.0,2324,3,,0.025013200007379,14317.0,813,9,,0.0710053000366315,13509.0,1140,5,,0.1593034999677911,13007.0,1717,3,
484,11040,12683.0,1.6680778999871109,wfa,0.3043644999852404,12903.0,2384,3,,0.0306137999286875,14427.0,830,9,,0.0721646000165492,13442.0,1176,5,,0.1611701999790966,13089.0,1750,3,
485,11013,12423.0,1.914068899990525,wfa,0.3125284999841824,12778.0,2413,3,,0.0248548999661579,13949.0,821,9,,0.0688330000266432,13102.0,1160,5,,0.1572126999963075,12719.0,1747,3,
486,10836,12452.0,1.847289199999068,wfa,0.3096252999966964,12674.0,2370,3,,0.0276758999098092,13948.0,828,9,,0.07097929995507,13057.0,1177,5,,0.1558134999359026,12734.0,1743,3,
487,10496,11964.0,1.9119548000162467,wfa,0.2998520000837743,12607.0,2289,3,,0.0255266000749543,13780.0,813,9,,0.0702870999230071,13443.0,1152,5,,0.1560195999918505,12938.0,1720,3,
488,10851,12120.0,1.7412086999975145,wfa,0.300302300020121,12402.0,2294,3,,0.0254863000009208,13972.0,818,9,,0.0715802001068368,12924.0,1150,5,,0.1540739999618381,12677.0,1710,3,
489,10109,11200.0,1.641434899996966,wfa,0.3127981999423355,11569.0,2307,3,,0.0281931000063195,12680.0,793,9,,0.0679501000558957,12073.0,1135,5,,0.146478799986653,11681.0,1688,3,
490,10095,11347.0,1.643517000018619,wfa,0.3077236999524757,11751.0,2299,3,,0.023522000061348,12922.0,799,9,,0.0674148000543937,12399.0,1131,5,,0.1516847999300807,12077.0,1696,3,
491,10493,11752.0,1.445951300003799,wfa,0.3233347000787034,12078.0,2381,3,,0.0252075999742373,13529.0,819,9,,0.0702050999971106,13087.0,1174,5,,0.1613797999452799,12900.0,1727,3,
492,10600,11985.0,1.7205466000013985,wfa,0.2978642999660224,12216.0,2264,3,,0.0275870999321341,13733.0,790,9,,0.068101100041531,12744.0,1124,5,,0.1563413999974727,12530.0,1697,3,
493,10722,12036.0,1.7350565000087954,wfa,0.3073068999219686,12455.0,2347,3,,0.0262306999647989,13743.0,803,9,,0.0711833999957889,13114.0,1150,5,,0.1584542000200599,12948.0,1723,3,
494,10512,11675.0,1.798198800010141,wfa,0.3017913999501616,12158.0,2305,3,,0.0290059000253677,13343.0,808,9,,0.0695763000985607,12727.0,1151,5,,0.1538923000916838,12482.0,1723,3,
495,10576,11989.0,1.7188458000018727,wfa,0.2980796999763697,12318.0,2294,3,,0.0245145999360829,13123.0,790,9,,0.0674680999945849,12507.0,1107,5,,0.1509783000219613,12041.0,1649,3,
496,10583,12150.0,1.717462600005092,wfa,0.3131264999974519,12571.0,2395,3,,0.0250365000683814,13398.0,799,9,,0.0696732000214979,12765.0,1147,5,,0.1567183999577537,12464.0,1723,3,
497,10331,11532.0,1.6595652000105474,wfa,0.3155712999869138,11856.0,2360,3,,0.0303956000134348,13118.0,813,9,,0.0704419000539928,12437.0,1140,5,,0.1502360999584198,12046.0,1726,3,
498,10603,11972.0,1.4507846000196878,wfa,0.3137951999669894,12359.0,2393,3,,0.0258441999321803,13713.0,819,9,,0.0722888000309467,12917.0,1173,5,,0.1576696000993251,12459.0,1738,3,
499,10458,11631.0,1.684756800008472,wfa,0.3234851999441162,11994.0,2407,3,,0.0241515999659895,12905.0,807,9,,0.0702949999831616,12421.0,1153,5,,0.1510440999409183,12150.0,1718,3,
500,10424,11925.0,1.6965729000221472,wfa,0.292230499908328,12364.0,2266,3,,0.0288935999851673,13789.0,811,9,,0.0687379000009968,13300.0,1145,5,,0.1551984000252559,13026.0,1685,3,
501,10595,11777.0,1.46131830001832,wfa,0.326144199934788,12196.0,2418,3,,0.0244757999898865,13266.0,804,9,,0.0714983999496325,12853.0,1161,5,,0.1576673000818118,12582.0,1724,3,
502,10337,11870.0,1.7067640000022948,wfa,0.310436200001277,11906.0,2320,3,,0.0288958000019192,12817.0,779,9,,0.0696000999305397,12292.0,1116,5,,0.1516540999291464,12136.0,1692,3,
503,10859,12248.0,1.7541484000103085,wfa,0.3668789000948891,12538.0,2337,3,,0.0271949999732896,13934.0,809,9,,0.0710856999503448,13216.0,1145,5,,0.1555626000044867,12942.0,1705,3,
504,10327,11781.0,1.408473999996204,wfa,0.3141860000323504,12170.0,2363,3,,0.0248625000240281,13319.0,822,9,,0.0682112999493256,12615.0,1160,5,,0.1543889999156817,12129.0,1746,3,
505,10008,11370.0,1.6330516999878455,wfa,0.3064682999392971,11767.0,2251,3,,0.0289338000584393,12495.0,765,9,,0.0657912000315263,12029.0,1103,5,,0.1493336000712588,11779.0,1642,3,
506,10773,12001.0,1.7585888000030536,wfa,0.3000092000002041,12210.0,2300,3,,0.0265341000631451,13777.0,796,9,,0.0712712999666109,12756.0,1132,5,,0.1573642001021653,12577.0,1716,3,
507,10077,11280.0,1.3920943999837618,wfa,0.3079208000563085,11746.0,2297,3,,0.0248039999278262,13579.0,807,9,,0.0678737999405711,12555.0,1133,5,,0.1513646999374032,12239.0,1670,3,
508,10678,11977.0,1.716446399979759,wfa,0.3069139000726864,12299.0,2332,3,,0.0301273000659421,13809.0,826,9,,0.0717556999297812,12708.0,1162,5,,0.1591823999769985,12382.0,1717,3,
509,10523,11797.0,1.8452569000073709,wfa,0.3067930999677628,12049.0,2319,3,,0.0247726000379771,13290.0,805,9,,0.0677037999266758,12399.0,1133,5,,0.1494201000314206,12114.0,1682,3,
510,10427,11796.0,1.6891738999984227,wfa,0.3183150999248028,12222.0,2376,3,,0.024220100021921,13384.0,800,9,,0.071979200001806,12720.0,1153,5,,0.155580100021325,12347.0,1689,3,
511,10532,11722.0,1.4619968999759294,wfa,0.3199530000565573,12121.0,2387,3,,0.0298054000595584,13153.0,805,9,,0.0703829999547451,12625.0,1151,5,,0.1554162000538781,12222.0,1708,3,
512,11019,12515.0,1.790419800003292,wfa,0.3239620999665931,12792.0,2443,3,,0.0259441999951377,13828.0,819,9,,0.0703150999033823,13247.0,1184,5,,0.1615045000799,12990.0,1769,3,
513,10626,12105.0,1.7633563999843318,wfa,0.3202181000960991,12361.0,2399,3,,0.028368700062856,13213.0,816,9,,0.07173799991142,12788.0,1166,5,,0.156545800040476,12587.0,1789,3,
514,11140,12636.0,1.6667507000092885,wfa,0.3209555000066757,13010.0,2428,3,,0.0313895000144839,14184.0,850,9,,0.0748560000211,13667.0,1202,5,,0.1611639999318868,13428.0,1813,3,
515,10573,12108.0,1.8206580999831203,wfa,0.3169816000154242,12346.0,2337,3,,0.0234691998921334,13156.0,801,9,,0.0705505000660196,12909.0,1148,5,,0.1578212999738752,12687.0,1681,3,
516,10739,12267.0,1.8597467999788933,wfa,0.3219654000131413,12474.0,2412,3,,0.0323560000397264,13554.0,812,9,,0.0708663000259548,13211.0,1179,5,,0.1586734000593423,12919.0,1730,3,
517,11487,13058.0,1.9044687999994492,wfa,0.3216539000859484,13234.0,2490,3,,0.0293358999770134,14647.0,851,9,,0.0732274999609217,13877.0,1203,5,,0.1622443000087514,13669.0,1816,3,
518,10873,12302.0,1.6649634999921543,wfa,0.2993144999491051,12560.0,2329,3,,0.0305213000392541,13715.0,815,9,,0.0693631999893114,13101.0,1147,5,,0.156002499978058,12746.0,1744,3,
519,10759,12485.0,1.893123399990145,wfa,0.313788800034672,12929.0,2409,3,,0.0263956000562757,13936.0,841,9,,0.0714019999140873,13243.0,1191,5,,0.1573603000724688,12859.0,1768,3,
520,10340,11701.0,1.863003899983596,wfa,0.2954867000225931,12082.0,2245,3,,0.0247991000069305,13371.0,790,9,,0.0679417999926954,12740.0,1131,5,,0.1530632999492809,12359.0,1671,3,
521,10607,11938.0,1.4533482000115328,wfa,0.318479000008665,12181.0,2385,3,,0.0278742999071255,13331.0,809,9,,0.0691445000702515,12649.0,1150,5,,0.1551411999389529,12429.0,1760,3,
522,10640,12143.0,1.7595276999927592,wfa,0.3145051000174135,12549.0,2381,3,,0.024648500024341,13554.0,819,9,,0.072275900049135,13107.0,1180,5,,0.1570953000336885,12761.0,1750,3,
523,11176,12732.0,1.847250399994664,wfa,0.3203593000071123,12932.0,2438,3,,0.0292124999687075,14449.0,828,9,,0.0702100999187678,13570.0,1184,5,,0.1605356000363826,13461.0,1745,3,
524,10865,12352.0,1.8106573999975808,wfa,0.305961100035347,12869.0,2347,3,,0.0279765999875962,13918.0,802,9,,0.0684545999392867,13114.0,1120,5,,0.1560819000005722,12658.0,1712,3,
525,10709,12357.0,1.7582513999950606,wfa,0.3236142999958247,12645.0,2432,3,,0.0253565000602975,13624.0,812,9,,0.0694726000074297,13032.0,1174,5,,0.1571195999858901,12760.0,1746,3,
526,10540,12041.0,1.746218600019347,wfa,0.3130480000982061,12245.0,2365,3,,0.0300393000943586,13281.0,816,9,,0.0717597999610006,12842.0,1166,5,,0.154465000028722,12525.0,1713,3,
527,10073,11342.0,1.6435520999948494,wfa,0.3019105999264866,11644.0,2279,3,,0.0250953999347984,12630.0,794,9,,0.0676363999955356,12048.0,1117,5,,0.1490168999880552,11658.0,1666,3,
528,10592,12127.0,1.4606022000079977,wfa,0.2984968998935073,12526.0,2280,3,,0.0257746999850496,13312.0,789,9,,0.0716837999643758,12694.0,1133,5,,0.15419400006067,12332.0,1655,3,
529,10851,12241.0,1.75550500000827,wfa,0.3218571000033989,12647.0,2435,3,,0.0286503999959677,13861.0,814,9,,0.0705559999914839,13045.0,1155,5,,0.1572424999903887,12908.0,1777,3,
530,10457,12203.0,1.8156791000219528,wfa,0.3127267000963911,12381.0,2346,3,,0.0243949999567121,13429.0,812,9,,0.0689147999510169,13002.0,1148,5,,0.1543945999583229,12617.0,1709,3,
531,10865,12102.0,1.52116040000692,wfa,0.3183505999622866,12892.0,2412,3,,0.0253674000268802,14280.0,830,9,,0.0685798999620601,13289.0,1163,5,,0.1597435000585392,12619.0,1738,3,
532,10639,12037.0,1.8531870000006163,wfa,0.3122465000487864,12421.0,2350,3,,0.0306299000512808,13605.0,806,9,,0.0693000999744981,13140.0,1164,5,,0.1548058000626042,12750.0,1725,3,
533,10920,12299.0,1.802552499982994,wfa,0.3111958000808954,12597.0,2389,3,,0.0256805000826716,14066.0,820,9,,0.0712872999720275,12973.0,1168,5,,0.1594490999123081,12614.0,1740,3,
534,10215,11457.0,1.9186701999860816,wfa,0.3216061000712216,11744.0,2382,3,,0.0299567999318242,12752.0,809,9,,0.0723008000059053,12198.0,1144,5,,0.1491780000505969,11843.0,1699,3,
535,9846,10899.0,1.3663426999992223,wfa,0.3188186000334099,11243.0,2328,3,,0.0237642999272793,12164.0,783,9,,0.0750041999854147,11620.0,1113,5,,0.1468573999591171,11329.0,1660,3,
536,11385,12995.0,1.8615886000043247,wfa,0.321149600087665,13260.0,2467,3,,0.0282813999801874,14611.0,834,9,,0.0706242999294772,13622.0,1187,5,,0.1628977000946179,13428.0,1753,3,
537,10752,12353.0,1.7869505000126082,wfa,0.3256606000941247,12944.0,2396,3,,0.0275481999851763,13918.0,810,9,,0.0702531000133603,13000.0,1162,5,,0.1586709000403061,12423.0,1753,3,
538,10743,12199.0,1.6636744999850634,wfa,0.3002526999916881,12572.0,2334,3,,0.0274541999679058,14167.0,809,9,,0.0743621999863535,13059.0,1145,5,,0.1589678999735042,12790.0,1726,3,
539,10881,12752.0,1.783187099994393,wfa,0.3220776000525802,13101.0,2454,3,,0.0254182999487966,13767.0,822,9,,0.0709180999547243,13588.0,1189,5,,0.1641022999538108,13275.0,1762,3,
540,11056,12354.0,1.963734499993734,wfa,0.3200230000074953,12700.0,2460,3,,0.029283299925737,13962.0,834,9,,0.0717613999731838,13230.0,1187,5,,0.1601750000845641,12901.0,1800,3,
541,10877,12418.0,1.5956019000150263,wfa,0.3067264000419527,12762.0,2365,3,,0.026492099976167,14007.0,823,9,,0.0731329000554978,13555.0,1177,5,,0.1596204999368637,13298.0,1742,3,
542,9986,11516.0,1.6770168999792077,wfa,0.307948499917984,12086.0,2302,3,,0.0276750000193715,13274.0,797,9,,0.0692496000556275,12421.0,1120,5,,0.1490052000153809,11753.0,1682,3,
543,10728,12328.0,1.7790259000030346,wfa,0.2969275000505149,12964.0,2300,3,,0.0241258000023663,13629.0,800,9,,0.0702164999675005,13182.0,1144,5,,0.1540765999816358,12657.0,1697,3,
544,10798,12293.0,1.8786194999993315,wfa,0.3173259999603033,12660.0,2399,3,,0.0257859000703319,13700.0,823,9,,0.070643600076437,13206.0,1186,5,,0.159459299989976,12939.0,1778,3,
545,10332,11471.0,1.5613474000128915,wfa,0.3118883999995887,11861.0,2338,3,,0.0279860999435186,12998.0,803,9,,0.0682575999526307,12461.0,1145,5,,0.1548664000583812,12105.0,1713,3,
546,10208,11330.0,1.6848233999917284,wfa,0.3076678999932483,11842.0,2289,3,,0.0276190999429672,13023.0,808,9,,0.0740683999611064,12427.0,1148,5,,0.1554236999945715,12198.0,1698,3,
547,10414,11652.0,1.7074918999860529,wfa,0.3135408000089228,12038.0,2341,3,,0.024744400056079,13436.0,796,9,,0.0691206000046804,12381.0,1136,5,,0.1541268000146374,12139.0,1672,3,
548,10241,11700.0,1.4292240999930073,wfa,0.3007328999228775,12231.0,2266,3,,0.0828640999970957,13391.0,799,9,,0.0684656000230461,12445.0,1125,5,,0.1545978999929502,11987.0,1708,3,
549,10699,12122.0,1.7577907999802846,wfa,0.3123731999658048,12541.0,2368,3,,0.0253126000752672,13834.0,804,9,,0.0677824000595137,13126.0,1142,5,,0.1570250000804662,12452.0,1704,3,
550,11011,12622.0,1.7922020000114571,wfa,0.3159661999670788,12936.0,2433,3,,0.0286244000308215,14192.0,821,9,,0.0708739999681711,13244.0,1182,5,,0.1596204000525176,12844.0,1746,3,
551,9864,10980.0,1.5488402000046335,wfa,0.3182895000791177,11302.0,2330,3,,0.0222441999940201,12461.0,773,9,,0.0682941999984905,11575.0,1104,5,,0.1440663000103086,11295.0,1623,3,
552,10953,12466.0,1.7816923999926075,wfa,0.3254007000941783,12806.0,2438,3,,0.0246977999340742,13967.0,820,9,,0.071510300040245,13358.0,1158,5,,0.1544091000687331,13028.0,1709,3,
553,10742,12071.0,1.881656200013822,wfa,0.3125137999886647,12519.0,2367,3,,0.0305540999397635,13647.0,822,9,,0.0710354999173432,12823.0,1157,5,,0.1568333000177517,12581.0,1735,3,
554,10381,11763.0,1.7320903000072576,wfa,0.3113514999859035,12192.0,2330,3,,0.0246700000716373,13799.0,809,9,,0.0692038000561297,12415.0,1131,5,,0.1548098999774083,11928.0,1699,3,
555,10588,11828.0,1.5040081000188366,wfa,0.3262714999727905,12218.0,2409,3,,0.0249154000775888,13351.0,812,9,,0.0717038000002503,12868.0,1161,5,,0.1650625999318435,12472.0,1754,3,
556,10594,11838.0,1.73377600000822,wfa,0.302807500003837,12265.0,2300,3,,0.0319791000802069,13621.0,801,9,,0.0701758000068366,12820.0,1135,5,,0.1575912999687716,12737.0,1684,3,
557,10205,11362.0,1.686575300002005,wfa,0.3050662000896409,11744.0,2273,3,,0.0247731999261304,13022.0,789,9,,0.0681250999914482,12205.0,1120,5,,0.1508191000903025,11899.0,1688,3,
558,10713,12091.0,1.7219092000159435,wfa,0.315712200012058,12391.0,2359,3,,0.0291738000232726,13465.0,799,9,,0.0673783000092953,12697.0,1133,5,,0.1546487000305205,12389.0,1705,3,
559,10739,12419.0,1.770993299986003,wfa,0.3079121001064777,12647.0,2331,3,,0.026907299994491,13659.0,816,9,,0.0711333999643102,13298.0,1162,5,,0.1652317999396473,12786.0,1768,3,
560,11088,12802.0,2.0629488000122365,wfa,0.3220906000351533,13334.0,2461,3,,0.0255289999768137,13993.0,830,9,,0.0729505999479442,13530.0,1192,5,,0.1653023000108078,12964.0,1792,3,
561,10598,12086.0,1.780758800014155,wfa,0.3140331000322476,12653.0,2373,3,,0.0292672000359743,13909.0,819,9,,0.0691236000275239,13222.0,1152,5,,0.1502863999921828,12587.0,1719,3,
562,10411,12115.0,1.962604200001806,wfa,0.3068088999716565,12463.0,2350,3,,0.0271770000690594,13280.0,815,9,,0.0740050000604242,12780.0,1171,5,,0.1587507000658661,12526.0,1734,3,
563,10435,11764.0,1.710097000002861,wfa,0.3183833999792114,12172.0,2367,3,,0.0265640999423339,13307.0,820,9,,0.0703321999171748,12557.0,1153,5,,0.1697769000893458,12308.0,1755,3,
564,10622,12122.0,1.729651300003752,wfa,0.3086293999804184,12516.0,2348,3,,0.0298552999738603,13544.0,821,9,,0.0717163999797776,13011.0,1155,5,,0.1528073999797925,12608.0,1758,3,
565,10117,11232.0,1.795887699990999,wfa,0.3023171999957412,11509.0,2270,3,,0.0230194999603554,12516.0,776,9,,0.0671044000191614,11888.0,1102,5,,0.1469900000374764,11599.0,1645,3,
566,10300,11562.0,1.7006817999936177,wfa,0.293407000019215,12026.0,2241,3,,0.0294311998877674,13034.0,799,9,,0.0689692000159993,12464.0,1123,5,,0.1514778999844566,12221.0,1674,3,
567,10259,11764.0,1.697676700016018,wfa,0.3108624999877065,12023.0,2335,3,,0.0243463999358937,12873.0,806,9,,0.0687195999780669,12129.0,1138,5,,0.1511991000734269,11789.0,1700,3,
568,10694,12012.0,1.4958698999835178,wfa,0.3061920999316498,12265.0,2330,3,,0.0256114000221714,13892.0,823,9,,0.0693203000118956,12867.0,1151,5,,0.1565362000837922,12561.0,1729,3,
569,10125,11502.0,1.7842031999898609,wfa,0.3115622999612242,11870.0,2310,3,,0.0299341999925673,12974.0,810,9,,0.0693704000441357,12173.0,1143,5,,0.1523293000645935,11800.0,1689,3,
570,10367,11958.0,1.693073899979936,wfa,0.3120208999607712,12192.0,2352,3,,0.0256027999566867,13288.0,789,9,,0.0678340999875217,12559.0,1111,5,,0.1530191999627277,12247.0,1678,3,
571,9970,11071.0,1.3998016999976244,wfa,0.3123159999959171,11826.0,2300,3,,0.0234848998952657,12966.0,795,9,,0.0688966000452637,12397.0,1116,5,,0.150182000012137,11853.0,1639,3,
572,10858,12372.0,1.7887240999843923,wfa,0.3189186999807134,12697.0,2413,3,,0.0300221999641507,14246.0,822,9,,0.0703166999155655,13182.0,1159,5,,0.1579050000291317,12879.0,1758,3,
573,10526,11836.0,1.8211755999946035,wfa,0.3030875999247655,12260.0,2299,3,,0.0238045000005513,13556.0,803,9,,0.0697079999372363,12651.0,1134,5,,0.1511186000425368,12377.0,1661,3,
574,10753,12192.0,1.4906517999770583,wfa,0.3045802999986335,12472.0,2325,3,,0.0288681000238284,14027.0,806,9,,0.070935699972324,12907.0,1143,5,,0.1568607999943196,12607.0,1698,3,
575,10983,12744.0,1.854416099988157,wfa,0.3146457999246195,13295.0,2412,3,,0.026845599990338,14438.0,831,9,,0.072855900041759,13737.0,1187,5,,0.1631605000002309,13138.0,1772,3,
576,10526,11915.0,1.9598152999824376,wfa,0.3153755000093952,12171.0,2356,3,,0.023944400018081,13321.0,819,9,,0.0713212999980896,12770.0,1162,5,,0.1529808999039232,12451.0,1741,3,
577,10398,11831.0,1.7240774999954738,wfa,0.3083691999781877,12066.0,2328,3,,0.0275119000580161,13021.0,785,9,,0.1245138000231236,12254.0,1123,5,,0.1525956999976188,11988.0,1711,3,
578,10546,12018.0,1.4684605000074953,wfa,0.3129048000555485,12293.0,2375,3,,0.0261241000844165,13243.0,809,9,,0.0720598000334575,12681.0,1148,5,,0.1538891000673174,12445.0,1724,3,
579,10566,12113.0,1.7461252999783028,wfa,0.3005659999325871,12335.0,2286,3,,0.0244699000613763,13418.0,809,9,,0.0697899999795481,12397.0,1131,5,,0.1551733999513089,12219.0,1711,3,
580,11378,12852.0,1.8746777000196744,wfa,0.3258591999765485,13427.0,2482,3,,0.0299159999703988,14660.0,843,9,,0.0713343999814242,13885.0,1195,5,,0.1607871999731287,13402.0,1781,3,
581,10396,11804.0,1.7444550000072925,wfa,0.308187699993141,12195.0,2298,3,,0.0250432000029832,13458.0,803,9,,0.0717169001000002,12659.0,1127,5,,0.16176120005548,12427.0,1709,3,
582,10461,11746.0,1.817313000006834,wfa,0.3311210999963805,12029.0,2395,3,,0.0313963999506086,13351.0,815,9,,0.0748540998902171,12668.0,1164,5,,0.1589236999861896,12431.0,1736,3,
