matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,maximum_16_time,maximum_16_cycle,maximum_16_perms,maximum_16_planes,maximum_16_split,maximum_2_time,maximum_2_cycle,maximum_2_perms,maximum_2_planes,maximum_2_split,maximum_4_time,maximum_4_cycle,maximum_4_perms,maximum_4_planes,maximum_4_split,maximum_8_time,maximum_8_cycle,maximum_8_perms,maximum_8_planes,maximum_8_split
417,476,8041.0,0.7445801999419928,maximum,0.8504214000422508,8713.0,844,3,,0.07452150003518909,11329.0,666,9,,0.1542143999831751,9909.0,678,5,,0.3676535999402404,9561.0,776,3,
418,483,8161.0,0.7631816000211984,maximum,0.760541099938564,8786.0,784,3,,0.0695876000681892,11537.0,660,9,,0.13589750009123236,10197.0,667,5,,0.34196860005613416,9889.0,793,3,
419,468,8358.0,0.7271430999971926,maximum,0.8031191999325529,8998.0,835,3,,0.07218639994971454,11482.0,654,9,,0.1423434999305755,10274.0,654,5,,0.33682189998216927,9830.0,767,3,
420,482,8388.0,0.7737447000108659,maximum,0.8025813000276685,9044.0,847,3,,0.07545510004274547,11292.0,659,9,,0.1440136000746861,10268.0,662,5,,0.35282879997976124,9860.0,759,3,
421,485,8387.0,0.7550300000002608,maximum,0.7796684999484569,8963.0,787,3,,0.06741230003535748,11795.0,638,9,,0.1375565999187529,10255.0,635,5,,0.3494112999178469,9995.0,759,3,
422,473,8001.0,0.7341221999377012,maximum,0.8265455000801012,8641.0,843,3,,0.07173680001869798,10901.0,647,9,,0.14383559999987483,9957.0,666,5,,0.31360080000013113,9593.0,731,3,
423,477,7899.0,0.74936879996676,maximum,0.7367865999694914,8475.0,780,3,,0.06908629997633398,10705.0,629,9,,0.14119450002908707,9751.0,612,5,,0.32906320004258305,9396.0,737,3,
424,472,8598.0,0.7208032999187708,maximum,0.8633587999502197,9510.0,874,3,,0.07635480002500117,12214.0,676,9,,0.1469279999146238,11014.0,677,5,,0.36923740000929683,10398.0,787,3,
425,483,8390.0,0.7846056000562385,maximum,0.8521522999508306,9062.0,851,3,,0.07353150006383657,11416.0,664,9,,0.13725500006694347,10298.0,652,5,,0.33464679995086044,9880.0,731,3,
426,483,8663.0,0.7548991000512615,maximum,0.832815199973993,9335.0,876,3,,0.0720442000310868,11897.0,668,9,,0.14483369991648942,10655.0,665,5,,0.3750412999652326,10263.0,776,3,
427,473,7943.0,0.7413405000697821,maximum,0.9120251999702305,8583.0,816,3,,0.06722610001452267,11177.0,651,9,,0.14173679996747524,9611.0,642,5,,0.31690899992827326,9327.0,718,3,
428,479,8113.0,0.7682877000188455,maximum,0.7972019999288023,8737.0,823,3,,0.07677540008444339,11137.0,659,9,,0.14898460009135306,10009.0,645,5,,0.369569499976933,9729.0,792,3,
429,473,8062.0,0.7263847999274731,maximum,0.7688306999625638,8654.0,804,3,,0.0689041999867186,10834.0,644,9,,0.1522958999266848,9818.0,650,5,,0.3770063000265509,9630.0,767,3,
430,478,7809.0,0.7477744000498205,maximum,0.7844828999368474,8401.0,789,3,,0.0703621000284329,10523.0,640,9,,0.151257999939844,9537.0,642,5,,0.3252716000424698,9361.0,729,3,
431,486,8301.0,0.7531457000877708,maximum,0.8121881999541074,9005.0,844,3,,0.0716364000691101,11145.0,644,9,,0.1458311000606045,10237.0,656,5,,0.35492070007603616,9893.0,781,3,
432,474,8296.0,0.753488100017421,maximum,0.7945362000027671,8936.0,831,3,,0.0684988999273628,11802.0,669,9,,0.1350174000253901,10428.0,667,5,,0.343783300020732,10153.0,770,3,
433,479,7946.0,0.7371539999730885,maximum,0.7931487000314519,8650.0,801,3,,0.0707011999329552,10870.0,648,9,,0.13706740003544837,9714.0,636,5,,0.3415812000166625,9314.0,737,3,
434,487,8128.0,0.8040043000364676,maximum,0.8045692999148741,8768.0,828,3,,0.07432949997019023,11010.0,660,9,,0.1417485000565648,10012.0,655,5,,0.33578719990327954,9664.0,745,3,
435,475,8190.0,0.7522990999277681,maximum,0.7778336999472231,8878.0,860,3,,0.06586500001139939,11094.0,672,9,,0.14672890002839267,10174.0,680,5,,0.3471675000619143,9735.0,747,3,
436,486,8666.0,0.7521164000499994,maximum,0.7963226999854669,9274.0,805,3,,0.07348589994944632,11848.0,665,9,,0.13936909998301417,10698.0,664,5,,0.36143260006792843,10274.0,777,3,
437,475,8171.0,0.7889258000068367,maximum,0.8034183999989182,8876.0,821,3,,0.06850900000426918,11197.0,662,9,,0.14325299998745322,10075.0,659,5,,0.376567899947986,9763.0,797,3,
438,481,8232.0,0.7433740999549627,maximum,0.79630010004621,8824.0,794,3,,0.06983849999960512,11178.0,665,9,,0.14374279999174178,10180.0,650,5,,0.3640200999798253,9856.0,773,3,
439,487,8597.0,0.7603304000804201,maximum,0.9945349999470636,9237.0,815,3,,0.07549780001863837,11437.0,659,9,,0.14458280010148883,10693.0,667,5,,0.3809567999560386,10349.0,781,3,
440,485,8584.0,0.7536389000015333,maximum,0.7837731000036001,9224.0,839,3,,0.07233049999922514,12098.0,683,9,,0.14367989997845143,10728.0,673,5,,0.3529563000192866,10408.0,775,3,
441,473,7566.0,0.7675435000564903,maximum,0.7832832999993116,8174.0,790,3,,0.06910820002667606,10555.0,647,9,,0.13622360001318157,9642.0,656,5,,0.3382985999342054,9518.0,775,3,
442,479,8042.0,0.7616233000298962,maximum,0.8501825999701396,8698.0,809,3,,0.07289740000851452,11068.0,646,9,,0.1502755000256002,9938.0,645,5,,0.3368453999282792,9674.0,778,3,
443,481,8405.0,0.7488547000102699,maximum,0.7987322999397293,9061.0,850,3,,0.07342590007465333,11631.0,663,9,,0.16848830005619675,10261.0,647,5,,0.3492640000768006,9925.0,766,3,
444,465,8270.0,0.7205735000316054,maximum,0.7645730000222102,8894.0,787,3,,0.06773209990933537,11364.0,643,9,,0.1423735999269411,10326.0,655,5,,0.3669400999788195,9998.0,766,3,
445,490,8222.0,0.7826909999130294,maximum,0.8129430999979377,8926.0,861,3,,0.07367980002891272,11316.0,658,9,,0.15993220009841025,10410.0,663,5,,0.38652830000501126,10086.0,789,3,
446,478,8167.0,0.7435161999892443,maximum,0.7930002000648528,8823.0,834,3,,0.07103709992952645,11207.0,648,9,,0.13936889998149127,10323.0,667,5,,0.34696449991315603,9911.0,776,3,
447,480,8056.0,0.7524479000130668,maximum,0.7570854999357834,8664.0,796,3,,0.07494439999572933,10992.0,644,9,,0.15089319995604455,9896.0,660,5,,0.307033900055103,9544.0,740,3,
448,497,8792.0,0.7980901000555605,maximum,0.7795945999678224,9432.0,864,3,,0.07618949993047863,12097.0,683,9,,0.1445975999813527,10772.0,685,5,,0.3404213000321761,10456.0,801,3,
449,479,8570.0,0.7947434999514371,maximum,0.8500249000499025,9306.0,915,3,,0.0758987000444904,11782.0,668,9,,0.1514284999575466,10570.0,673,5,,0.3661059000296518,10234.0,795,3,
450,481,8180.0,0.7455649999901652,maximum,0.8081205000635237,8868.0,830,3,,0.07535850000567734,11322.0,648,9,,0.1427640999900177,10084.0,644,5,,0.36110400001052767,9748.0,740,3,
451,482,8540.0,0.7729639000026509,maximum,0.81080400000792,9148.0,816,3,,0.07204579992685467,11508.0,666,9,,0.15089179994538426,10548.0,674,5,,0.369039100012742,10309.0,804,3,
452,478,8071.0,0.732860799995251,maximum,0.805211600032635,8663.0,802,3,,0.07467800006270409,10893.0,650,9,,0.14651670004241168,9951.0,642,5,,0.3555003999499604,9599.0,749,3,
453,470,7776.0,0.72842329996638,maximum,0.8075651000253856,8432.0,857,3,,0.06856010004412383,10806.0,642,9,,0.1338713999139145,9740.0,655,5,,0.33893309999257326,9296.0,742,3,
454,480,8185.0,0.8409328999696299,maximum,0.837015499942936,8825.0,832,3,,0.07371310004964471,11195.0,661,9,,0.14726900006644428,10229.0,659,5,,0.3497338000452146,9897.0,777,3,
455,479,8665.0,0.7437621999997646,maximum,0.8008108000503853,9561.0,839,3,,0.07222840003669262,12133.0,653,9,,0.14589909999631345,10841.0,654,5,,0.3335842000087723,10297.0,761,3,
456,484,8414.0,0.7797248000279069,maximum,0.8463188000023365,9070.0,852,3,,0.074365200009197,11938.0,666,9,,0.1442469999892637,10602.0,661,5,,0.36465819994919,10270.0,809,3,
457,482,8255.0,0.7599285999312997,maximum,0.8337577999336645,8927.0,846,3,,0.08081740001216531,11575.0,656,9,,0.14693390007596463,10149.0,651,5,,0.3348735999315977,9751.0,748,3,
458,473,8079.0,0.7746213999344036,maximum,0.7660133000463247,8719.0,796,3,,0.06853359995875508,11261.0,647,9,,0.14644809998571873,10179.0,659,5,,0.32807709998451173,9927.0,795,3,
459,479,8431.0,0.726762400008738,maximum,0.8920302999904379,9071.0,833,3,,0.06971970002632588,11737.0,665,9,,0.1441255999961868,10727.0,680,5,,0.34917719999793917,10327.0,773,3,
460,469,8150.0,0.7808427000418305,maximum,0.8140373000642285,8806.0,867,3,,0.07297739991918206,11354.0,672,9,,0.14678309997543693,10310.0,682,5,,0.3591103000799194,9902.0,802,3,
461,485,8234.0,0.7780365999788046,maximum,0.7595081999897957,8842.0,787,3,,0.0731118000112474,11704.0,654,9,,0.1424925000173971,10322.0,641,5,,0.33313099993392825,10010.0,771,3,
462,468,7758.0,0.7283457000739872,maximum,0.7842389000579715,8382.0,787,3,,0.06670940003823489,10430.0,622,9,,0.1382381001021713,9638.0,627,5,,0.32274259999394417,9334.0,732,3,
463,475,8223.0,0.7666302999714389,maximum,0.7926681999815628,8879.0,837,3,,0.07170420000329614,11291.0,651,9,,0.13938329997472465,10407.0,655,5,,0.3502749999752268,10191.0,787,3,
464,488,8424.0,0.7688611999619752,maximum,0.8407499000895768,9080.0,845,3,,0.07188599999062717,11628.0,672,9,,0.14915419998578727,10508.0,659,5,,0.3525274000130594,10128.0,763,3,
465,476,8235.0,0.7556543999817222,maximum,0.8477123000193387,9036.0,863,3,,0.07354039989877492,11755.0,669,9,,0.1646760000148788,10234.0,668,5,,0.34404179989360273,9875.0,748,3,
466,473,8129.0,0.7114219999639317,maximum,0.892307800007984,8801.0,889,3,,0.07250750006642193,11225.0,675,9,,0.15262149996124208,10293.0,675,5,,0.36707090004347265,9929.0,769,3,
467,479,8243.0,0.7462867998983711,maximum,0.7123632999137044,8899.0,832,3,,0.07021110004279763,11237.0,655,9,,0.13966600003186613,10047.0,637,5,,0.31596489995718,9715.0,749,3,
468,486,8358.0,0.7414527999935672,maximum,0.6696056999498978,8951.0,787,3,,0.06590950000099838,11468.0,656,9,,0.14282900001853704,10418.0,653,5,,0.3023537000408396,10046.0,765,3,
469,485,8804.0,0.6786109000677243,maximum,0.7524194999132305,9429.0,836,3,,0.07152880006469786,12026.0,663,9,,0.1277033999795094,10740.0,653,5,,0.3190910000121221,10420.0,787,3,
470,479,8459.0,0.6994264998938888,maximum,0.7308346999343485,9083.0,819,3,,0.06910980003885925,11587.0,661,9,,0.1345547999953851,10547.0,659,5,,0.3170786000555381,10219.0,759,3,
471,491,8250.0,0.70469350006897,maximum,0.7172558000311255,8874.0,829,3,,0.06833299994468689,11440.0,660,9,,0.13057100004516542,10174.0,651,5,,0.2935972000705078,9850.0,766,3,
472,473,8132.0,0.6841472999658436,maximum,0.7210294000105932,8756.0,807,3,,0.06461879995185882,10958.0,650,9,,0.12921589997131377,10204.0,654,5,,0.32086879992857575,9900.0,769,3,
473,471,7969.0,0.653524599969387,maximum,0.7008681000443175,8833.0,785,3,,0.06118710001464933,11457.0,637,9,,0.13785340008325875,10081.0,628,5,,0.2798496999312192,9513.0,721,3,
474,476,8230.0,0.6921886000782251,maximum,0.7274898999603465,8854.0,828,3,,0.06570270005613565,11616.0,665,9,,0.13252720003947616,10446.0,672,5,,0.34302279993426055,10174.0,789,3,
475,467,8017.0,0.6640398999443278,maximum,0.7603648999938741,8657.0,816,3,,0.06595419999212027,11263.0,652,9,,0.1355433000717312,9821.0,635,5,,0.29171479993965477,9585.0,737,3,
476,491,8608.0,0.7354685000609607,maximum,0.741610600030981,9216.0,831,3,,0.06534820003435016,11830.0,670,9,,0.13645059999544173,10512.0,647,5,,0.3367343000136316,10232.0,771,3,
477,480,8200.0,0.7124205000000075,maximum,0.7412177000660449,8824.0,802,3,,0.065342599991709,11160.0,651,9,,0.14235300000291318,9972.0,638,5,,0.3249313000123948,9648.0,765,3,
478,470,7865.0,0.6291884999955073,maximum,0.759872000082396,8521.0,832,3,,0.06642100005410612,10877.0,643,9,,0.14307899994309992,9909.0,652,5,,0.31137620005756617,9625.0,765,3,
479,469,7661.0,0.6660603999625891,maximum,0.7041153000900522,8285.0,796,3,,0.06185800000093877,10795.0,637,9,,0.1264190999791026,9749.0,650,5,,0.3148961999686435,9429.0,756,3,
480,477,8364.0,0.6652099000057206,maximum,0.78873739996925,8988.0,823,3,,0.06766559998504817,11336.0,654,9,,0.1373798999702558,10288.0,669,5,,0.3357871000189334,10012.0,789,3,
481,483,8361.0,0.7284098999807611,maximum,0.698255000053905,8969.0,801,3,,0.0632006999803707,11703.0,655,9,,0.12811410007998347,10165.0,642,5,,0.2838636999949813,9865.0,737,3,
482,484,8513.0,0.6988041000440717,maximum,0.7026291999500245,9185.0,858,3,,0.06579430005513132,11721.0,668,9,,0.13574439997319132,10809.0,681,5,,0.34883180004544556,10441.0,774,3,
483,480,8666.0,0.6805455000139773,maximum,0.7498449999839067,9722.0,897,3,,0.06840420002117753,12014.0,661,9,,0.13803759997244924,10922.0,666,5,,0.3540414000162855,10322.0,808,3,
484,481,8494.0,0.6982764001004398,maximum,0.7442756000673398,9070.0,815,3,,0.06895720004104078,12042.0,672,9,,0.13130669994279742,10638.0,679,5,,0.33077339990995824,10094.0,786,3,
485,478,8510.0,0.7064146000193432,maximum,0.755991299985908,9134.0,830,3,,0.06954840000253171,11598.0,662,9,,0.1451973000075668,10446.0,668,5,,0.32408459996804595,10014.0,748,3,
486,478,8304.0,0.7314458999317139,maximum,0.7778152000391856,8944.0,799,3,,0.06772950000595301,11750.0,661,9,,0.14902959996834397,10128.0,662,5,,0.3511176999891177,9840.0,769,3,
487,472,8149.0,0.6903179999208078,maximum,0.7529273999389261,9077.0,807,3,,0.07652790006250143,11139.0,655,9,,0.14914460002910346,10313.0,652,5,,0.34288450004532933,9717.0,757,3,
488,483,8577.0,0.8325390999671072,maximum,0.8777694000164047,9185.0,813,3,,0.08611749997362494,11562.0,662,9,,0.14736229996196926,10713.0,677,5,,0.45345240004826337,10369.0,791,3,
489,476,7816.0,0.8187063001096249,maximum,0.7792994000483304,8472.0,829,3,,0.08012569998390973,11046.0,654,9,,0.1410518999909982,9824.0,655,5,,0.3196198999648914,9441.0,767,3,
490,480,7774.0,0.7077603999059647,maximum,0.8445756000000983,8431.0,843,3,,0.06971189996693283,10864.0,650,9,,0.14993209997192025,9818.0,664,5,,0.31254620000254363,9423.0,741,3,
491,483,8167.0,0.7811488000443205,maximum,0.8673982000909746,8823.0,871,3,,0.07639190007466823,11385.0,666,9,,0.15788479999173433,10095.0,661,5,,0.36698069993872195,9719.0,753,3,
492,483,8375.0,0.7358778999187052,maximum,0.8125153000000864,8967.0,785,3,,0.07198090001475066,11395.0,651,9,,0.14893240004312247,10175.0,643,5,,0.3254685999127105,9815.0,739,3,
493,476,8427.0,0.7344198999926448,maximum,0.7284312000265345,9115.0,837,3,,0.07168439996894449,11343.0,648,9,,0.15392469998914748,10315.0,654,5,,0.33373180008493364,9963.0,733,3,
494,478,8131.0,0.6896777999354526,maximum,0.7577604999532923,8787.0,854,3,,0.0641697000246495,11199.0,660,9,,0.13068289996590465,10359.0,682,5,,0.34284940001089126,9971.0,805,3,
495,474,8145.0,0.6875795000232756,maximum,0.6971277999691665,8833.0,808,3,,0.06359369994606823,10961.0,637,9,,0.14464630000293255,9981.0,634,5,,0.2814446999691427,9713.0,737,3,
496,480,8283.0,0.6995373000390828,maximum,0.7349959999555722,8955.0,852,3,,0.0662183000240475,11207.0,655,9,,0.15458040009252727,10335.0,650,5,,0.32294970005750656,9995.0,789,3,
497,482,7939.0,0.703764499980025,maximum,0.7853803999023512,8579.0,827,3,,0.06953119998797774,10799.0,646,9,,0.13722839998081326,9743.0,647,5,,0.3039710000157356,9364.0,704,3,
498,480,8306.0,0.6840697000734508,maximum,0.7507155000930652,8930.0,814,3,,0.06412500003352761,11388.0,654,9,,0.14184069994371384,10006.0,640,5,,0.2943606999469921,9674.0,725,3,
499,481,8150.0,0.6801325000124052,maximum,0.7477405000245199,8790.0,823,3,,0.0644805000629276,10958.0,659,9,,0.1330037999432534,9895.0,652,5,,0.29495149990543723,9806.0,782,3,
500,474,8122.0,0.6877914000069723,maximum,0.6950886000413448,8746.0,804,3,,0.0643609999679029,11018.0,648,9,,0.13872240006458014,9957.0,632,5,,0.30255320004653186,9642.0,759,3,
501,482,8264.0,0.6728883000323549,maximum,0.7448566000675783,8920.0,846,3,,0.06816170003730804,11196.0,657,9,,0.13864649995230138,10100.0,650,5,,0.3024764000438154,9825.0,767,3,
502,473,8012.0,0.6897371999220923,maximum,0.7646222000475973,8652.0,834,3,,0.06542340002488345,10996.0,645,9,,0.1393281000200659,9880.0,644,5,,0.3264941999223083,9556.0,765,3,
503,491,8709.0,0.7250809000106528,maximum,0.7334419999970123,9317.0,831,3,,0.06951569998636842,11859.0,668,9,,0.13978080009110272,10733.0,669,5,,0.3308174000121653,10445.0,773,3,
504,468,8078.0,0.6597158999647945,maximum,0.7180831000441685,8702.0,831,3,,0.06870360008906573,11086.0,664,9,,0.14483719994314015,9890.0,661,5,,0.33606409991625696,9510.0,772,3,
505,474,7829.0,0.6586084000300616,maximum,0.7540580999338999,8533.0,833,3,,0.05921959993429482,10533.0,638,9,,0.13211210002191365,9785.0,650,5,,0.3175277999835089,9453.0,765,3,
506,471,8432.0,0.6664709999458864,maximum,0.7369838000740856,9024.0,794,3,,0.07374110003001988,11490.0,652,9,,0.14463309990242124,10552.0,660,5,,0.3719384999712929,10192.0,761,3,
507,477,7951.0,0.7323512000730261,maximum,0.7478486000327393,8607.0,818,3,,0.06701340002473444,11143.0,651,9,,0.14828470000065863,9819.0,654,5,,0.3411421000491828,9439.0,745,3,
508,481,8314.0,0.6838261999655515,maximum,0.774713599937968,8938.0,803,3,,0.07439199998043478,11596.0,661,9,,0.1409660999197513,10358.0,653,5,,0.351240299991332,10058.0,769,3,
509,476,8070.0,0.7460358999669552,maximum,0.8706852000905201,8710.0,866,3,,0.0657780000474304,11200.0,656,9,,0.14361309993546456,9946.0,667,5,,0.36864060000516474,9566.0,747,3,
510,478,8240.0,0.7566528000170365,maximum,0.9061919000232592,8961.0,849,3,,0.07351439993362874,11138.0,663,9,,0.16347659996245056,10272.0,674,5,,0.36371889989823103,9976.0,799,3,
511,481,8185.0,0.7257370000006631,maximum,0.7928735999157652,8857.0,843,3,,0.07166490005329251,11043.0,657,9,,0.16257689998019487,10065.0,669,5,,0.3461846000282094,9761.0,761,3,
512,489,8585.0,0.8910662999842316,maximum,0.8355271999025717,9257.0,874,3,,0.07821730000432581,11819.0,672,9,,0.15562860004138201,10493.0,663,5,,0.35873380000703037,10097.0,768,3,
513,475,8207.0,0.7592438000719994,maximum,0.8100716000190005,8863.0,836,3,,0.07459630002267659,11313.0,663,9,,0.16249509993940592,10259.0,664,5,,0.3707452999660745,9895.0,781,3,
514,480,8716.0,0.745821199961938,maximum,0.7778687999816611,9308.0,817,3,,0.07424460002221167,11762.0,680,9,,0.15519309998489916,10640.0,673,5,,0.3575434999074787,10324.0,786,3,
515,480,8263.0,0.7437445999821648,maximum,0.865787300048396,8904.0,817,3,,0.07189910009037703,11427.0,649,9,,0.15582420001737773,10303.0,651,5,,0.3432574999751523,9919.0,759,3,
516,475,8321.0,0.7484196999575943,maximum,0.8443395999493077,8977.0,841,3,,0.07402599998749793,11445.0,667,9,,0.14838879997842014,10261.0,664,5,,0.33686879999004304,9937.0,778,3,
517,487,8922.0,0.7741874000057578,maximum,0.8164575999835506,9562.0,844,3,,0.07453580002766103,12490.0,692,9,,0.14537080004811287,11030.0,672,5,,0.3850700999610126,10723.0,813,3,
518,483,8418.0,0.7614098000340164,maximum,0.7619207000825554,9042.0,799,3,,0.07241709996014833,11434.0,656,9,,0.1478167000459507,10214.0,643,5,,0.33235489996150136,9978.0,737,3,
519,475,8413.0,0.7602970999432728,maximum,0.7916426000883803,9053.0,830,3,,0.07285530003719032,11651.0,671,9,,0.1490664999000728,10453.0,670,5,,0.39395170006901026,10141.0,804,3,
520,475,8207.0,0.7549665999831632,maximum,0.8190299000125378,8831.0,825,3,,0.07555690000299364,11437.0,652,9,,0.1474794999230653,10232.0,672,5,,0.3608312999131158,9879.0,750,3,
521,473,8234.0,0.7553172999760136,maximum,0.7766166999936104,8826.0,796,3,,0.07880829996429384,11160.0,654,9,,0.1551210000179708,10102.0,663,5,,0.3583999000256881,9858.0,766,3,
522,481,8348.0,0.7919249000260606,maximum,0.7754297000356019,9004.0,837,3,,0.07505709992256016,11518.0,672,9,,0.14025900000706315,10468.0,681,5,,0.34401989995967597,10100.0,772,3,
523,483,8683.0,0.7371087999781594,maximum,0.8341862999368459,9403.0,894,3,,0.07553349994122982,11799.0,667,9,,0.15603139996528625,10711.0,677,5,,0.3824161000084132,10483.0,775,3,
524,480,8441.0,0.7837701999815181,maximum,0.8205077999737114,9369.0,839,3,,0.07368319993838668,11889.0,657,9,,0.15796019998379052,10541.0,642,5,,0.34900819999165833,9913.0,748,3,
525,470,8413.0,0.7434793999418616,maximum,0.8123632000060752,9053.0,842,3,,0.0738112999824807,11511.0,671,9,,0.1516956000123173,10345.0,652,5,,0.35172989999409765,9989.0,778,3,
526,474,8329.0,0.7530859999824315,maximum,0.8054409000324085,9001.0,854,3,,0.06727589992806315,11255.0,668,9,,0.1589480999391526,10465.0,685,5,,0.339869900024496,10217.0,789,3,
527,468,7799.0,0.7292093000141904,maximum,0.781442999956198,8439.0,820,3,,0.07311409991234541,10561.0,646,9,,0.1448346000397578,9771.0,645,5,,0.3338199000572786,9367.0,765,3,
528,476,8227.0,0.8419381999410689,maximum,0.8898058000486344,8867.0,824,3,,0.0719820000231266,11369.0,641,9,,0.15451599995139986,10375.0,668,5,,0.3573121000081301,9979.0,779,3,
529,487,8387.0,0.8113803999731317,maximum,0.8995019999565557,9123.0,875,3,,0.07477009994909167,11729.0,660,9,,0.16949840006418526,10163.0,657,5,,0.3397253999719396,9859.0,763,3,
530,479,8246.0,0.7515094999689609,maximum,0.7582730000140145,8854.0,798,3,,0.06477050005923957,11630.0,657,9,,0.13882930006366223,10078.0,632,5,,0.32764799997676164,9798.0,736,3,
531,485,8606.0,0.7070728000253439,maximum,0.7723345999838784,9534.0,830,3,,0.0674253999022767,12096.0,685,9,,0.14298299991060048,10844.0,679,5,,0.3159351999638602,10302.0,763,3,
532,476,8455.0,0.6573855000315234,maximum,0.7074366000015289,9048.0,817,3,,0.06169760006014258,11421.0,657,9,,0.13664330006577075,10307.0,653,5,,0.29427720000967383,10079.0,766,3,
533,483,8424.0,0.6962149000028148,maximum,0.7432959000580013,9064.0,832,3,,0.06701930006965995,11868.0,668,9,,0.13142820005305111,10250.0,666,5,,0.28339729993604124,9880.0,748,3,
534,476,7923.0,0.653906499966979,maximum,0.7282232999568805,8627.0,892,3,,0.06215640006121248,10991.0,665,9,,0.13281470001675189,9851.0,675,5,,0.2918163000140339,9451.0,742,3,
535,475,7645.0,0.6997975999256596,maximum,0.7266880999086425,8301.0,808,3,,0.06863859994336963,10521.0,639,9,,0.1430067999754101,9589.0,636,5,,0.3153617000207305,9245.0,750,3,
536,484,8874.0,0.6958792000077665,maximum,0.7537630000151694,9530.0,849,3,,0.0698106000199914,12204.0,677,9,,0.14274849998764694,10778.0,664,5,,0.3122557000024244,10426.0,774,3,
537,479,8292.0,0.6742997000692412,maximum,0.7458741000154987,9220.0,843,3,,0.062082999967969954,11802.0,666,9,,0.13101200002711266,10472.0,662,5,,0.30270440003369004,9796.0,777,3,
538,474,8346.0,0.6845248999306932,maximum,0.7107580999145284,8971.0,803,3,,0.06415480002760887,12020.0,665,9,,0.13189780001994222,10074.0,648,5,,0.33920569997280836,9834.0,772,3,
539,469,8426.0,0.6374593999935314,maximum,0.7517872999887913,9034.0,826,3,,0.06475200003478676,11406.0,668,9,,0.14320809999480844,10282.0,664,5,,0.3105906000128016,9939.0,754,3,
540,484,8652.0,0.701224899967201,maximum,0.7075098999775946,9260.0,820,3,,0.06446320004761219,11594.0,668,9,,0.13212850003037602,10404.0,663,5,,0.32116679998580366,10060.0,763,3,
541,488,8547.0,0.6999568999744952,maximum,0.7948316000401974,9219.0,835,3,,0.0655950999353081,11507.0,655,9,,0.1438131999457255,10491.0,672,5,,0.32003469998016953,10179.0,779,3,
542,476,7718.0,0.6890477000270039,maximum,0.7556155999191105,8630.0,823,3,,0.06010020000394434,10894.0,632,9,,0.13235179998446256,9858.0,631,5,,0.31551670003682375,9254.0,742,3,
543,478,8305.0,0.7259618000825867,maximum,0.7872930000303313,9185.0,826,3,,0.08145219995640218,11465.0,652,9,,0.14055419992655516,10349.0,648,5,,0.32906299992464483,9785.0,748,3,
544,482,8492.0,0.7019072000402957,maximum,0.7438427999150008,9100.0,804,3,,0.06763980002142489,11604.0,662,9,,0.1307226000353694,10316.0,655,5,,0.3198516999837011,9980.0,759,3,
545,477,7957.0,0.7171511000487953,maximum,0.7516721000429243,8598.0,822,3,,0.06856389995664358,10923.0,661,9,,0.15770860004704446,10113.0,678,5,,0.34477969992440194,9717.0,816,3,
546,465,7983.0,0.6815322999609634,maximum,0.7344093999126926,8591.0,785,3,,0.06818719999864697,10947.0,649,9,,0.13439729996025562,9899.0,640,5,,0.36138970009051263,9551.0,752,3,
547,475,8115.0,0.822216699947603,maximum,0.8359114999184385,8739.0,819,3,,0.08022279990836978,11271.0,654,9,,0.1658795999828726,10003.0,644,5,,0.32672110002022237,9707.0,748,3,
548,478,7897.0,0.8217660000082105,maximum,0.7227169999387115,8729.0,768,3,,0.07834479992743582,11137.0,647,9,,0.14359640004113317,10201.0,633,5,,0.3286939999088645,9617.0,755,3,
549,476,8362.0,0.7329398000147194,maximum,0.8255536999786273,9306.0,857,3,,0.07259689993225038,11898.0,665,9,,0.1560444999486208,10498.0,664,5,,0.3512669999618083,9850.0,739,3,
550,487,8633.0,0.7400048999115825,maximum,0.7983180000446737,9305.0,855,3,,0.07159469998441637,11853.0,672,9,,0.15399130003061146,10833.0,677,5,,0.3428907999768853,10497.0,770,3,
551,465,7680.0,0.6730198999866843,maximum,0.8421657000435516,8336.0,811,3,,0.07420110004022717,10498.0,630,9,,0.149070099927485,9456.0,637,5,,0.3066328000277281,9137.0,715,3,
552,488,8490.0,0.7773732000496238,maximum,0.7310235999757424,9098.0,825,3,,0.07503139995969832,11980.0,684,9,,0.13861759996507317,10622.0,688,5,,0.31589870003517717,10290.0,768,3,
553,483,8396.0,0.726934100035578,maximum,0.7577721999259666,9036.0,842,3,,0.06331400002818555,11306.0,667,9,,0.13125189999118447,10152.0,654,5,,0.33145519997924566,9812.0,769,3,
554,469,8011.0,0.6889659999869764,maximum,0.9046739999903366,8635.0,822,3,,0.07719429989811033,11443.0,662,9,,0.1641615000553429,9835.0,639,5,,0.36178130004554987,9483.0,729,3,
555,483,8253.0,0.7213583999546245,maximum,0.7617966999532655,8893.0,821,3,,0.08018200006335974,11089.0,656,9,,0.13641409995034337,9961.0,652,5,,0.3298942999681458,9629.0,749,3,
556,475,8421.0,0.7439768000040203,maximum,0.8109610000392422,9030.0,798,3,,0.07366320001892745,11649.0,655,9,,0.15028219996020198,10430.0,653,5,,0.4001403000438586,10069.0,764,3,
557,471,7865.0,0.7706804999615997,maximum,0.7876297000329942,8457.0,777,3,,0.06801879999693483,11061.0,647,9,,0.14406089996919036,9797.0,641,5,,0.3779389999108389,9433.0,774,3,
