matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,euler_heuristic_depth1_time,euler_heuristic_depth1_cycle,euler_heuristic_depth1_perms,euler_heuristic_depth1_planes,euler_heuristic_depth1_split,euler_heuristic_depth2_time,euler_heuristic_depth2_cycle,euler_heuristic_depth2_perms,euler_heuristic_depth2_planes,euler_heuristic_depth2_split,euler_heuristic_depth3_time,euler_heuristic_depth3_cycle,euler_heuristic_depth3_perms,euler_heuristic_depth3_planes,euler_heuristic_depth3_split,euler_heuristic_depth4_time,euler_heuristic_depth4_cycle,euler_heuristic_depth4_perms,euler_heuristic_depth4_planes,euler_heuristic_depth4_split
27,525,9687.0,0.3047870000009425,heavy,0.11841940000886098,9669.0,566,2,0.015615899988915771,0.045259500038810074,9883.0,581,4,0.03011659998446703,0.01769200002308935,10339.0,623,8,0.03903019998688251,0.009828799986280501,10928.0,728,16,0.0492402000236325
28,529,10254.0,0.3124667000374757,heavy,0.11439329996937886,10362.0,611,2,0.017421800002921373,0.04923389997566119,10455.0,585,4,0.03307250002399087,0.01878240000223741,10762.0,600,8,0.044062300003133714,0.009098100010305643,11411.0,747,16,0.051011100003961474
29,510,9551.0,0.32997469999827445,heavy,0.12300289998529479,9900.0,565,2,0.017252599995117635,0.04821130004711449,10079.0,595,4,0.03231420001247898,0.017741199990268797,10484.0,609,8,0.04176530003314838,0.008864900039043278,10994.0,719,16,0.048376599967014045
30,538,9851.0,0.32172290002927184,heavy,0.11439950001658872,10246.0,568,2,0.015912799979560077,0.0460066000232473,10060.0,568,4,0.032142499985639006,0.018165200017392635,10461.0,618,8,0.042715299990959466,0.009114300017245114,11016.0,737,16,0.05155370000284165
31,544,9788.0,0.3369199999724515,heavy,0.11664859997108579,10126.0,582,2,0.017722299962770194,0.04951520002214238,10196.0,602,4,0.03239379997830838,0.018343299976550043,10516.0,625,8,0.04273430001921952,0.009498300030827522,11218.0,755,16,0.0527625999529846
32,531,10047.0,0.3255277000134811,heavy,0.12118660000851378,10375.0,549,2,0.01757460000226274,0.04952010000124574,10704.0,598,4,0.03389769996283576,0.019137300027068704,10724.0,618,8,0.0456588999950327,0.009447399992495775,11360.0,728,16,0.055790700018405914
33,536,10643.0,0.3367510000243783,heavy,0.12045980000402778,10652.0,584,2,0.018342700030189008,0.05052019999129698,10606.0,600,4,0.035470400005578995,0.019603900029323995,11096.0,622,8,0.042756599956192076,0.009370699990540743,11641.0,745,16,0.0521298999665305
34,531,9125.0,0.33012440003221855,heavy,0.1299222999950871,9256.0,558,2,0.0180442999699153,0.0477453000494279,9331.0,575,4,0.03270009998232126,0.021273499995004386,9831.0,647,8,0.042085900029633194,0.009608899999875575,10383.0,736,16,0.051751599996350706
35,537,9720.0,0.32873880001716316,heavy,0.11612660001264885,9764.0,545,2,0.01681299996562302,0.043795700010377914,10013.0,577,4,0.028525100031401962,0.018259100033901632,10366.0,601,8,0.04276349995052442,0.008745099999941885,11028.0,714,16,0.05137590004596859
36,515,9735.0,0.3535008000326343,heavy,0.13062820001505315,9933.0,589,2,0.015719300019554794,0.04936559998895973,10024.0,573,4,0.02952069998718798,0.017833800055086613,10319.0,614,8,0.04444369999691844,0.009462300047744066,10892.0,725,16,0.05163100000936538
37,543,9484.0,0.3132080000359565,heavy,0.11980220000259578,9387.0,580,2,0.018013100023381412,0.04472339997300878,9803.0,589,4,0.032216900028288364,0.019630499999038875,10038.0,598,8,0.04364099999656901,0.009001799975521863,10728.0,749,16,0.05383589997654781
38,543,9354.0,0.3313133000046946,heavy,0.11474009999074042,9385.0,568,2,0.016902700008358806,0.04533380002249032,9670.0,591,4,0.030917499971110374,0.018484900007024407,10047.0,619,8,0.0413708999985829,0.07456390000879765,10630.0,738,16,0.04902499995660037
39,554,10217.0,0.3141934999730438,heavy,0.12770529999397695,10512.0,609,2,0.0203524999669753,0.047277599980589,10823.0,604,4,0.03413119999459013,0.019406599982175976,10999.0,622,8,0.04484069999307394,0.01014010002836585,11724.0,724,16,0.052419599960558116
40,522,9787.0,0.3173873999621719,heavy,0.11963560001458973,9868.0,560,2,0.017401799967046827,0.04911700001684949,10231.0,601,4,0.03249630000209436,0.018434799974784255,10530.0,615,8,0.04170259996317327,0.010134299984201789,11227.0,731,16,0.0533910000231117
41,548,10376.0,0.3479484000126831,heavy,0.13162990001728758,10144.0,584,2,0.018060999980662018,0.05363530002068728,10423.0,591,4,0.03257859998848289,0.02508220000891015,10862.0,641,8,0.04303499998059124,0.010968699993100017,11412.0,728,16,0.05873769999016076
42,532,9726.0,0.3099880000227131,heavy,0.12280589999863878,9530.0,562,2,0.015708799997810274,0.04307489999337122,9688.0,571,4,0.03051489999052137,0.02172180003253743,10140.0,607,8,0.04188179998891428,0.009493399993516505,10762.0,746,16,0.04930469999089837
43,523,10055.0,0.33398910000687465,heavy,0.1191988000064157,9767.0,551,2,0.016341000038664788,0.044613500009290874,9922.0,568,4,0.03282030002446845,0.01960920001147315,10267.0,617,8,0.04097529995488003,0.009029900014866143,11008.0,730,16,0.04960879997815937
44,507,9695.0,0.3156815000111237,heavy,0.12176839995663613,9986.0,577,2,0.0158917999942787,0.04607629997190088,10025.0,565,4,0.030020600010175258,0.01805060001788661,10557.0,630,8,0.04139490000670776,0.00882739998633042,11036.0,736,16,0.049748399993404746
45,567,9689.0,0.3269974999711849,heavy,0.11741609999444336,9972.0,601,2,0.015996400034055114,0.04475050000473857,10144.0,585,4,0.030582199979107827,0.019547600008081645,10352.0,620,8,0.041418800014071167,0.010406100016552955,11022.0,746,16,0.04806810000445694
46,510,9638.0,0.31447399995522574,heavy,0.13486990000819787,9768.0,574,2,0.017558799998369068,0.04875660000834614,9814.0,564,4,0.03305919998092577,0.020688500022515655,10428.0,619,8,0.04251719999592751,0.009344599966425449,10851.0,724,16,0.051833200035616755
47,524,9596.0,0.31767419999232516,heavy,0.11427359998924658,9728.0,539,2,0.01764750003349036,0.04602710000472143,10061.0,580,4,0.03236519999336451,0.01872309995815158,10383.0,602,8,0.04110760003095493,0.008808499958831817,11073.0,737,16,0.047694900014903396
48,553,9325.0,0.3449228000245057,heavy,0.11432610003976151,9381.0,567,2,0.015501799993216991,0.049908599990885705,9452.0,576,4,0.028154500003438443,0.018227900029160082,9970.0,628,8,0.04021489998558536,0.009357400005683303,10476.0,735,16,0.04475090000778437
49,529,10017.0,0.2999532999820076,heavy,0.11928220000118017,10100.0,572,2,0.01793189998716116,0.048743999970611185,10345.0,591,4,0.03214359999401495,0.018993499979842454,10650.0,607,8,0.04398550000041723,0.011773300007916987,11210.0,718,16,0.050814000016544014
50,518,9892.0,0.35368470003595576,heavy,0.11521599994739518,10199.0,585,2,0.016196400043554604,0.047182499954942614,10187.0,555,4,0.030194499995559454,0.021148000028915703,10762.0,614,8,0.04016969999065623,0.0126276999944821,11211.0,728,16,0.05014319997280836
51,518,9761.0,0.37552589998813346,heavy,0.12106829998083413,10137.0,573,2,0.01787689997581765,0.048666900023818016,10091.0,576,4,0.03086930001154542,0.018856799986679107,10305.0,615,8,0.04387530003441498,0.009002399980090559,10827.0,716,16,0.0503993000020273
52,549,9450.0,0.3602643999620341,heavy,0.12301370000932366,9649.0,571,2,0.01703540002927184,0.047708199999760836,9631.0,554,4,0.030311900016386062,0.0197455000015907,9976.0,602,8,0.04099030001088977,0.008583699993323535,10611.0,742,16,0.04954340000404045
53,548,9969.0,0.3269252000027336,heavy,0.11686950002331287,10155.0,577,2,0.015768100041896105,0.04809619998559356,10209.0,601,4,0.030725699965842068,0.018654100014828146,10574.0,624,8,0.04187290003756061,0.008671999967191368,11170.0,746,16,0.04913910001050681
54,541,10005.0,0.3338000000221655,heavy,0.13945560000138357,10118.0,580,2,0.018498499994166195,0.047764800023287535,10409.0,606,4,0.03431540000019595,0.019165800011251122,10767.0,607,8,0.04375910002272576,0.011521500011440367,11273.0,731,16,0.05608859995845705
55,512,9421.0,0.3537439000210725,heavy,0.1302578000468202,9386.0,582,2,0.015568499977234751,0.05267259996617213,9561.0,566,4,0.031575199973303825,0.02585420000832528,10116.0,618,8,0.03755130001809448,0.010984199994709343,10502.0,714,16,0.044640100037213415
56,530,9935.0,0.3220366999739781,heavy,0.12056619999930263,10324.0,591,2,0.018184499989729375,0.05139099998632446,10194.0,560,4,0.03408879996277392,0.02197509998222813,10715.0,620,8,0.04966930003138259,0.012102200009394437,11398.0,746,16,0.05522099998779595
57,510,9279.0,0.32527610001852736,heavy,0.13243779999902472,9499.0,571,2,0.0173320000176318,0.05746799998451024,9698.0,575,4,0.03148450003936887,0.025758699979633093,10038.0,630,8,0.041788000031374395,0.07770680001704022,10749.0,748,16,0.056485400011297315
